Setting;Regularization;Iteration;Train AUC;Test AUC
Setting 2;1000.0;26;0.6438840153430934;0.6449483002831382
Setting 2;10000.0;1;0.4712665990944651;0.4831518655081867
Setting 2;10000.0;2;0.49207704897337223;0.5040092606154516
Setting 2;10000.0;3;0.4898636385462938;0.5016350108152181
Setting 2;10000.0;4;0.48987593927412165;0.5016515521058664
Setting 2;10000.0;5;0.4898742846044625;0.501650553824466
Setting 2;10000.0;6;0.48987426427058034;0.5016505306086194
Setting 2;10000.0;7;0.4898742807918596;0.5016505422165427
Setting 2;10000.0;8;0.4898742846044625;0.5016505422165427
Setting 2;10000.0;9;0.48987427570838904;0.5016505422165427
Setting 2;10000.0;10;0.48987428333359484;0.5016505422165427
Setting 2;10000.0;11;0.48987427952099194;0.5016505422165427
Setting 2;10000.0;12;0.4898742744375214;0.5016505422165427
Setting 2;10000.0;13;0.4898742744375214;0.5016505422165427
Setting 3;0.0001;1;0.49202146831140026;0.43306411394738886
Setting 3;0.0001;2;0.7325645806282776;0.7039182064494127
Setting 3;0.0001;3;0.8161903487916412;0.746227315669672
Setting 3;0.0001;4;0.8556334356549378;0.7696042536541682
Setting 3;0.0001;5;0.8756615010945551;0.7915328497382751
Setting 3;0.0001;6;0.8857602870768321;0.7869717415382995
Setting 3;0.0001;7;0.8921111451856306;0.7962774981008307
Setting 3;0.0001;8;0.8982932065369025;0.7990895683617792
Setting 3;0.0001;9;0.9083832344582571;0.805262986436881
Setting 3;0.0001;10;0.911329097449957;0.8059129927443414
Setting 3;0.0001;11;0.9152622650259572;0.8045615673969458
Setting 3;0.0001;12;0.9152317908531571;0.8036531544925752
Setting 3;0.0001;13;0.9185408853097287;0.8062998098751262
Setting 3;0.0001;14;0.9226131331951226;0.8060558463225427
Setting 3;0.0001;15;0.9247427498111657;0.8067308485405508
Setting 3;0.0001;16;0.926533046450888;0.8061891174130263
Setting 3;0.0001;17;0.92920018719103;0.8106277066628961
Setting 3;0.0001;18;0.9294701588416835;0.8107292758342483
Setting 3;0.0001;19;0.9349177782412935;0.814845344193255
Setting 3;0.0001;20;0.9383647572729739;0.8104306245217421
Setting 3;0.0001;21;0.9405263581825675;0.8112020407753047
Setting 3;0.0001;22;0.9431607537073411;0.8125227605743532
Setting 3;0.0001;23;0.9432626799308341;0.8128449262373713
Setting 3;0.0001;24;0.9444830994148831;0.8140522157206862
Setting 3;0.0001;25;0.9464933504172004;0.8128921715407392
Setting 3;0.0001;26;0.9475094368159723;0.809889075340187
Setting 3;0.0001;27;0.9499988245143347;0.8118479489664083
Setting 3;0.0001;28;0.9514580786003677;0.8064420136462942
Setting 3;0.0001;29;0.9542536936359952;0.8098243805519513
Setting 3;0.0001;30;0.9553393756067392;0.8090950544659591
Setting 3;0.0001;31;0.9560272105642037;0.8095464017671978
Setting 3;0.0001;32;0.9578603745977612;0.8110161526433111
Setting 3;0.0001;33;0.9587431909753052;0.8120955860947533
Setting 3;0.0001;34;0.9585244163612429;0.8121846183224096
Setting 3;0.0001;35;0.9601678817330551;0.8126525746914196
Setting 3;0.0001;36;0.9617196006085499;0.8161123379467901
Setting 3;0.0001;37;0.9630687267143536;0.8135606843525081
Setting 3;0.0001;38;0.9636264365809605;0.8142876018204301
Setting 3;0.0001;39;0.964177843798225;0.8160242760976367
Setting 3;0.0001;40;0.96600500464887;0.8163540401708975
Setting 3;0.0001;41;0.9667212686685347;0.8186634283749764
Setting 3;0.0001;42;0.9679818091941437;0.8191057563545929
Setting 3;0.0001;43;0.9684473825120727;0.8207163853955263
Setting 3;0.0001;44;0.9684779717822908;0.8211057411057878
Setting 3;0.0001;45;0.9692785585148238;0.8224394137250335
Setting 3;0.0001;46;0.9702584233299226;0.8261559547276841
Setting 3;0.0001;47;0.9708958690641544;0.8263030277195551
Setting 3;0.0001;48;0.9712698664004591;0.8274852433154783
Setting 3;0.0001;49;0.9720322940761192;0.8268661071741469
Setting 3;0.0001;50;0.9722884881395735;0.827974270760555
Setting 3;0.0001;51;0.9729932679946607;0.8317454302103781
Setting 3;0.0001;52;0.9734408999697294;0.8301684871660512
Setting 3;0.0001;53;0.9741364219427003;0.8322343363581417
Setting 3;0.0001;54;0.9741451704121711;0.8322875252298411
Setting 3;0.0001;55;0.9752617901425371;0.8345718222183407
Setting 3;0.0001;56;0.9755182485037656;0.8346050230256956
Setting 3;0.0001;57;0.9757680003089726;0.8360837932234311
Setting 3;0.0001;58;0.9758422296177287;0.8364686782613036
Setting 3;0.0001;59;0.9766623392169002;0.8378229974160207
Setting 3;0.0001;60;0.9772244643483404;0.8377753535643389
Setting 3;0.0001;61;0.9781744262148607;0.8408946872470084
Setting 3;0.0001;62;0.9786087175466311;0.8409932326496323
Setting 3;0.0001;63;0.9791744639838652;0.8455826204516973
Setting 3;0.0001;64;0.9792318293894777;0.8455427916126027
Setting 3;0.0001;65;0.9798217281672668;0.8446272741513347
Setting 3;0.0001;66;0.9803941747662211;0.8457048188303334
Setting 3;0.0001;67;0.9807696918147277;0.8464481200995886
Setting 3;0.0001;68;0.9813271736179325;0.8456243293991417
Setting 3;0.0001;69;0.9812953108161008;0.8477910286428009
Setting 3;0.0001;70;0.9817817860382484;0.8498889696382429
Setting 3;0.0001;71;0.9823032082467386;0.8505015210683036
Setting 3;0.0001;72;0.9827609197716007;0.8524067899463242
Setting 3;0.0001;73;0.9830986305155056;0.8530205196931386
Setting 3;0.0001;74;0.9834926132395536;0.8523480300623261
Setting 3;0.0001;75;0.9839471617168596;0.8522593617266083
Setting 3;0.0001;76;0.9840046741913948;0.8524271678948886
Setting 3;0.0001;77;0.9843899745204157;0.853631910134633
Setting 3;0.0001;78;0.984716347102949;0.853294530322942
Setting 3;0.0001;79;0.9848088843611554;0.8539686834597597
Setting 3;0.0001;80;0.9853725473219836;0.8538158315173393
Setting 3;0.0001;81;0.9854311724048911;0.8533917761114993
Setting 3;0.0001;82;0.9857389503601462;0.8537534846985173
Setting 3;0.0001;83;0.9861838519686923;0.8561082207694269
Setting 3;0.0001;84;0.9865311232582936;0.8554657089030842
Setting 3;0.0001;85;0.9869583424931695;0.8565468578450943
Setting 3;0.0001;86;0.9874864041175206;0.8551445742672256
Setting 3;0.0001;87;0.9875112566340339;0.8553822823441017
Setting 3;0.0001;88;0.9878949413363382;0.8592167329989686
Setting 3;0.0001;89;0.9880661455481875;0.8587988984124608
Setting 3;0.0001;90;0.9884386210408567;0.8587008208709008
Setting 3;0.0001;91;0.9886730137350864;0.8570666948076433
Setting 3;0.0001;92;0.9889321907399523;0.8596434396175046
Setting 3;0.0001;93;0.9891862661583453;0.8605600314264009
Setting 3;0.0001;94;0.9896255535706224;0.8603378494055739
Setting 3;0.0001;95;0.9897850061229695;0.8608194430581895
Setting 3;0.0001;96;0.9898490354559301;0.8612119178422109
Setting 3;0.0001;97;0.989873587440297;0.861067565375786
Setting 3;0.0001;98;0.9900487188186708;0.8607360078351133
Setting 3;0.0001;99;0.990020166133318;0.8614681150952079
Setting 3;0.0001;100;0.9901909014297614;0.860165433939404
Setting 3;0.001;1;0.4920214715085507;0.4330641052832951
Setting 3;0.001;2;0.7325650207693291;0.7039189342332901
Setting 3;0.001;3;0.8161903466602076;0.7462273763183285
Setting 3;0.001;4;0.8556337905386426;0.7696036471676038
Setting 3;0.001;5;0.8756609938133433;0.7915322085953356
Setting 3;0.001;6;0.8857575396588402;0.786968059298444
Setting 3;0.001;7;0.8921082357786803;0.7962744136834459
Setting 3;0.001;8;0.8982898623174848;0.7990871077591465
Setting 3;0.001;9;0.9083797261184474;0.8052601532782159
Setting 3;0.001;10;0.9113245511019533;0.8059195254710494
Setting 3;0.001;11;0.9149383318692516;0.8039975608843197
Setting 3;0.001;12;0.9157611792949635;0.803691614404853
Setting 3;0.001;13;0.9185332590400815;0.8063013000992558
Setting 3;0.001;14;0.9225995996570779;0.8060466277267636
Setting 3;0.001;15;0.9247237278314381;0.8067197758287032
Setting 3;0.001;16;0.9265127285594932;0.8061765544770492
Setting 3;0.001;17;0.9291775566941106;0.8106201169167471
Setting 3;0.001;18;0.9294403049160793;0.8107217380726619
Setting 3;0.001;19;0.9348934266116911;0.814839547914518
Setting 3;0.001;20;0.9383357740380212;0.8104059751749454
Setting 3;0.001;21;0.9404920186548189;0.8111523175411164
Setting 3;0.001;22;0.9430473998022626;0.8125581187410587
Setting 3;0.001;23;0.9431519306376921;0.8126730479450156
Setting 3;0.001;24;0.9444518696488493;0.8140262147752604
Setting 3;0.001;25;0.9464650023494793;0.8128563715052511
Setting 3;0.001;26;0.9474762546567029;0.8098327673947278
Setting 3;0.001;27;0.9499701769801839;0.8117888338545652
Setting 3;0.001;28;0.9514225912955915;0.8063542637045169
Setting 3;0.001;29;0.9542362435885943;0.8097032218645684
Setting 3;0.001;30;0.9554219665297562;0.8091064304210889
Setting 3;0.001;31;0.957444524430045;0.8104286664365483
Setting 3;0.001;32;0.9584049452415508;0.8110004359771988
Setting 3;0.001;33;0.9582533853880588;0.8121251306545342
Setting 3;0.001;34;0.9592766675068778;0.8116934075257012
Setting 3;0.001;35;0.9601843022979967;0.8128056345720909
Setting 3;0.001;36;0.9616991260567808;0.8160336679752914
Setting 3;0.001;37;0.9630590755827265;0.8134007885018465
Setting 3;0.001;38;0.9635779336765198;0.8146515197513613
Setting 3;0.001;39;0.9645691984645663;0.8162397347816925
Setting 3;0.001;40;0.9659989140771772;0.8161936158105156
Setting 3;0.001;41;0.9666979507842589;0.8186041399812578
Setting 3;0.001;42;0.967961946363836;0.8188836003260471
Setting 3;0.001;43;0.9680121267065697;0.8188748409272383
Setting 3;0.001;44;0.9683745333066137;0.8208137524813964
Setting 3;0.001;45;0.9692545010230669;0.8223986924842799
Setting 3;0.001;46;0.9702716755187238;0.8259009964400972
Setting 3;0.001;47;0.9709124814581257;0.8273361082692884
Setting 3;0.001;48;0.9714023381997801;0.8264847051019729
Setting 3;0.001;49;0.9720016259428557;0.8269717571336682
Setting 3;0.001;50;0.9722692380964438;0.8278646439819898
Setting 3;0.001;51;0.9729824499031029;0.8317038252320591
Setting 3;0.001;52;0.9734342594881515;0.8300847660278804
Setting 3;0.001;53;0.9736584149064967;0.8306458180845283
Setting 3;0.001;54;0.9741071776071238;0.8322452791085826
Setting 3;0.001;55;0.9754260906407511;0.8345890810931452
Setting 3;0.001;56;0.9754775189378947;0.8349040728865156
Setting 3;0.001;57;0.9757909132208524;0.8363354158349137
Setting 3;0.001;58;0.9764020464065115;0.8379022565458961
Setting 3;0.001;59;0.9766555143663105;0.8374738777572612
Setting 3;0.001;60;0.9772220153310613;0.8377431751200497
Setting 3;0.001;61;0.9781786517820981;0.8408152375070699
Setting 3;0.001;62;0.9786178464770109;0.8410379567017112
Setting 3;0.001;63;0.9788725773112552;0.8418119461911258
Setting 3;0.001;64;0.9791816959382846;0.8452668575539808
Setting 3;0.001;65;0.9800657815845751;0.8456585525695622
Setting 3;0.001;66;0.9804075601696263;0.8445290753124619
Setting 3;0.001;67;0.98083655275731;0.8466312443856672
Setting 3;0.001;68;0.9813339632998669;0.8462591215579288
Setting 3;0.001;69;0.9812706106970943;0.8486157723935633
Setting 3;0.001;70;0.9818185202317176;0.8497473983459205
Setting 3;0.001;71;0.9823186153149732;0.8504186663395105
Setting 3;0.001;72;0.9827778785235423;0.8523744035637844
Setting 3;0.001;73;0.9829271961088206;0.8528150073887392
Setting 3;0.001;74;0.9831619490153395;0.852810770646882
Setting 3;0.001;75;0.9835612901636169;0.8521905428297346
Setting 3;0.001;76;0.9840831972732654;0.852567647511395
Setting 3;0.001;77;0.9844951277344749;0.8532526047731532
Setting 3;0.001;78;0.9848080648249119;0.8537817989569817
Setting 3;0.001;79;0.9853686755727343;0.8536428355568864
Setting 3;0.001;80;0.9854099795599774;0.8531080183761963
Setting 3;0.001;81;0.9857070758354293;0.8539543010640893
Setting 3;0.001;82;0.9861062965577048;0.8537314519080414
Setting 3;0.001;83;0.9862958460190936;0.855084662058755
Setting 3;0.001;84;0.9863806983932273;0.8557591357670427
Setting 3;0.001;85;0.9866386817952417;0.8572144089424538
Setting 3;0.001;86;0.9870509714030234;0.8556982358518814
Setting 3;0.001;87;0.9875535954323206;0.8551988201583658
Setting 3;0.001;88;0.9879527426201348;0.859074078694924
Setting 3;0.001;89;0.9880899611222237;0.8589538903860443
Setting 3;0.001;90;0.9885491305477115;0.857856712870546
Setting 3;0.001;91;0.9887061340827795;0.8571911631788491
Setting 3;0.001;92;0.9889805753498248;0.859559588517927
Setting 3;0.001;93;0.9892554908608601;0.8600499155770702
Setting 3;0.001;94;0.989282903229203;0.8599708643854455
Setting 3;0.001;95;0.9895636514084578;0.8612181906461057
Setting 3;0.001;96;0.9898564965394683;0.8604710338551197
Setting 3;0.001;97;0.9899459357588452;0.8603635384436238
Setting 3;0.001;98;0.9900771265665345;0.8608068281376495
Setting 3;0.001;99;0.9900488861362133;0.8615978425713366
Setting 3;0.001;100;0.9902397826636774;0.8600317816287941
Setting 3;0.01;1;0.4920214715085507;0.4330641052832951
Setting 3;0.01;2;0.7325694040626576;0.7039244012764636
Setting 3;0.01;3;0.8161903605145264;0.7462254615536037
Setting 3;0.01;4;0.8556370303178108;0.7696028500709763
Setting 3;0.01;5;0.8756564368081713;0.791525849150503
Setting 3;0.01;6;0.8857308349264734;0.7869340527303679
Setting 3;0.01;7;0.8920774088536089;0.7962497210161803
Setting 3;0.01;8;0.8982547895765561;0.799063194860321
Setting 3;0.01;9;0.9083464629646989;0.8052357725183263
Setting 3;0.01;10;0.9112660070135251;0.8058885946562642
Setting 3;0.01;11;0.9148921916590266;0.8040064935650043
Setting 3;0.01;12;0.9154990779631116;0.8035988652809661
Setting 3;0.01;13;0.9184363150427763;0.806246924246709
Setting 3;0.01;14;0.922460425564603;0.805944997906755
Setting 3;0.01;15;0.9245344714421779;0.8066176434912555
Setting 3;0.01;16;0.9263036338514123;0.8060601437130563
Setting 3;0.01;17;0.9289473959614192;0.8105373661570794
Setting 3;0.01;18;0.9291340605273448;0.8106081258109592
Setting 3;0.01;19;0.9346487476186025;0.814776655257788
Setting 3;0.01;20;0.9380391061807356;0.8101706670520455
Setting 3;0.01;21;0.9401509434428766;0.810872857196327
Setting 3;0.01;22;0.9428521551501257;0.8121498406499872
Setting 3;0.01;23;0.9429172938943079;0.8124807310554392
Setting 3;0.01;24;0.9441300583343554;0.8137255793852791
Setting 3;0.01;25;0.9461623750036714;0.8124989949651218
Setting 3;0.01;26;0.9471199375626348;0.8092656591365295
Setting 3;0.01;27;0.9496427173664824;0.8112042501192179
Setting 3;0.01;28;0.95103741565544;0.8054258280794269
Setting 3;0.01;29;0.9539338283204358;0.8088866830106132
Setting 3;0.01;30;0.9550859694585165;0.8090725364862317
Setting 3;0.01;31;0.9556321717147754;0.8082153976888357
Setting 3;0.01;32;0.9575627092295212;0.8102148019457476
Setting 3;0.01;33;0.9581658324874739;0.8113090336693616
Setting 3;0.01;34;0.958209604674899;0.8111669685236939
Setting 3;0.01;35;0.9598843477700024;0.8116572435982744
Setting 3;0.01;36;0.9614389558038278;0.8153160904004614
Setting 3;0.01;37;0.9627685142828861;0.8122851131461335
Setting 3;0.01;38;0.9632224648930495;0.813376485718801
Setting 3;0.01;39;0.9640550391162838;0.8151499217459051
Setting 3;0.01;40;0.965819576314469;0.8150692503687438
Setting 3;0.01;41;0.9664761474029611;0.8175903976888357
Setting 3;0.01;42;0.9677823752091416;0.8177267272044227
Setting 3;0.01;43;0.9681891124322305;0.819544913275887
Setting 3;0.01;44;0.9684943262727888;0.8202267514638852
Setting 3;0.01;45;0.9690871664290331;0.8215229085570749
Setting 3;0.01;46;0.9701314335779836;0.8255464097381642
Setting 3;0.01;47;0.9707378594923973;0.8257590439276485
Setting 3;0.01;48;0.9710833041433493;0.8269153365549899
Setting 3;0.01;49;0.9718281720027748;0.8258765896879263
Setting 3;0.01;50;0.9720749216836672;0.8269378891910925
Setting 3;0.01;51;0.9728474427634396;0.8311300369575584
Setting 3;0.01;52;0.9731884103379819;0.8291948336355369
Setting 3;0.01;53;0.9738095026474325;0.8316314540567367
Setting 3;0.01;54;0.9739150160737807;0.8316263509055017
Setting 3;0.01;55;0.9752153813716705;0.8336247761198168
Setting 3;0.01;56;0.9753846640960724;0.834786873689989
Setting 3;0.01;57;0.9754662862824894;0.8353252518132215
Setting 3;0.01;58;0.975838379182816;0.8362399028651119
Setting 3;0.01;59;0.9765971567783278;0.8371565899790399
Setting 3;0.01;60;0.9770345877118842;0.8368318597442637
Setting 3;0.01;61;0.9781154803511869;0.8401072424199576
Setting 3;0.01;62;0.9785390452430471;0.8400681327006465
Setting 3;0.01;63;0.9790722574768455;0.8447825520400128
Setting 3;0.01;64;0.9790872435869318;0.8450379868527575
Setting 3;0.01;65;0.9799494298180493;0.8440509039768884
Setting 3;0.01;66;0.9806400516250284;0.8458102348593228
Setting 3;0.01;67;0.9808567161197642;0.8446030320169455
Setting 3;0.01;68;0.9812479897916263;0.845996140319504
Setting 3;0.01;69;0.9817322909514374;0.8473226997177585
Setting 3;0.01;70;0.9816682530927422;0.849713521739251
Setting 3;0.01;71;0.9823250341274501;0.8494071420550953
Setting 3;0.01;72;0.9827130317857719;0.851771105385878
Setting 3;0.01;73;0.9832861796264014;0.8518326811003538
Setting 3;0.01;74;0.9833635719827137;0.8514039817402491
Setting 3;0.01;75;0.9835577168150805;0.852045012046556
Setting 3;0.01;76;0.98423380437591;0.8514999019224585
Setting 3;0.01;77;0.9847611924672236;0.85233425415322
Setting 3;0.01;78;0.9849932032843347;0.8530659628650009
Setting 3;0.01;79;0.9855119761207813;0.8529974385473157
Setting 3;0.01;80;0.9856507324522583;0.852339625891362
Setting 3;0.01;81;0.9858072265746808;0.851034917337614
Setting 3;0.01;82;0.9859959160025865;0.8529792439503832
Setting 3;0.01;83;0.9865622656355473;0.8542685997299575
Setting 3;0.01;84;0.9866237404452625;0.8545716437380089
Setting 3;0.01;85;0.9871139296905682;0.855409322980781
Setting 3;0.01;86;0.9876093835770223;0.8530035034129598
Setting 3;0.01;87;0.988048002784846;0.8555714714958246
Setting 3;0.01;88;0.9881845211109765;0.8578984131538965
Setting 3;0.01;89;0.9882692424019399;0.8582709258658549
Setting 3;0.01;90;0.9886089662849397;0.8564114120670725
Setting 3;0.01;91;0.9889014085749879;0.8556484692972242
Setting 3;0.01;92;0.9891587653355054;0.8583295471243526
Setting 3;0.01;93;0.9893697921882019;0.8584065882462211
Setting 3;0.01;94;0.9894077647446293;0.8581532674723581
Setting 3;0.01;95;0.9896541904476049;0.8595437418904082
Setting 3;0.01;96;0.9900498314270431;0.8591183175577514
Setting 3;0.01;97;0.9901809263202175;0.8590116279069767
Setting 3;0.01;98;0.9902408206718714;0.8597133501901941
Setting 3;0.01;99;0.9903119135759919;0.8585401539158931
Setting 3;0.01;100;0.9904154991205918;0.8595648909433188
Setting 3;0.1;1;0.4920214693771171;0.43306411394738886
Setting 3;0.1;2;0.7326137304228351;0.7039706848654224
Setting 3;0.1;3;0.8161931899927144;0.7462007428940569
Setting 3;0.1;4;0.855664448014738;0.7695789025157755
Setting 3;0.1;5;0.8756056585982951;0.7914751815300929
Setting 3;0.1;6;0.8854582501381488;0.786566851107895
Setting 3;0.1;7;0.8917750031769018;0.7960032362123077
Setting 3;0.1;8;0.89790501065525;0.7988272196022003
Setting 3;0.1;9;0.908012878676366;0.8050123948525579
Setting 3;0.1;10;0.9106764204907677;0.8055789052882856
Setting 3;0.1;11;0.9140528661196641;0.8033670141314835
Setting 3;0.1;12;0.9147858118048942;0.8029824843214559
Setting 3;0.1;13;0.9174460498971179;0.8056930287315212
Setting 3;0.1;14;0.9210187195719195;0.8049313595834581
Setting 3;0.1;15;0.922569680722747;0.8054889026821261
Setting 3;0.1;16;0.9241442805386166;0.8048222526505195
Setting 3;0.1;17;0.9265766342693013;0.8096646406549778
Setting 3;0.1;18;0.9260088874815743;0.8092984700596644
Setting 3;0.1;19;0.9318990159554434;0.8138883083946058
Setting 3;0.1;20;0.9345906649855623;0.80756287879418
Setting 3;0.1;21;0.9362544802202742;0.8075782662247286
Setting 3;0.1;22;0.9398966857869054;0.8084244016230273
Setting 3;0.1;23;0.9391827535556683;0.8089109338090961
Setting 3;0.1;24;0.9400976607984461;0.810193297664992
Setting 3;0.1;25;0.9422414056225259;0.8085338811119983
Setting 3;0.1;26;0.9422994573497779;0.8035343784309812
Setting 3;0.1;27;0.9451840874494835;0.8051504138664316
Setting 3;0.1;28;0.9458056774486944;0.7966279780223131
Setting 3;0.1;29;0.949411094470298;0.8021748521559038
Setting 3;0.1;30;0.9503806026492271;0.800084726173049
Setting 3;0.1;31;0.9528282909794019;0.8017809737886904
Setting 3;0.1;32;0.9531406749628033;0.8017933201223232
Setting 3;0.1;33;0.9531603331754793;0.8027736883255149
Setting 3;0.1;34;0.9530851276701056;0.8030125313986758
Setting 3;0.1;35;0.9554208507242334;0.8027657173592396
Setting 3;0.1;36;0.9572858349309494;0.8077912556420579
Setting 3;0.1;37;0.9584677990888462;0.8017945157672645
Setting 3;0.1;38;0.9588308131474843;0.8050545543328786
Setting 3;0.1;39;0.9615857018143914;0.8069988202969913
Setting 3;0.1;40;0.9623203942095085;0.8050464793974781
Setting 3;0.1;41;0.9628166782893745;0.8085194034112964
Setting 3;0.1;42;0.9643321340182397;0.809020647228599
Setting 3;0.1;43;0.9648867938032744;0.8118981227334731
Setting 3;0.1;44;0.964858713230478;0.8120229809888988
Setting 3;0.1;45;0.9658352860462839;0.817641524506216
Setting 3;0.1;46;0.9666143932560757;0.8192727654262457
Setting 3;0.1;47;0.9673145468343969;0.820659964816848
Setting 3;0.1;48;0.9676918489585964;0.8193556894677889
Setting 3;0.1;49;0.9685080399169781;0.8190594727656342
Setting 3;0.1;50;0.9682979434350756;0.8198594458722871
Setting 3;0.1;51;0.9699036376709416;0.8261869808475009
Setting 3;0.1;52;0.9700659889730706;0.8231030919724746
Setting 3;0.1;53;0.9710588203648597;0.8269212194746648
Setting 3;0.1;54;0.9729224212711282;0.8294903918665646
Setting 3;0.1;55;0.9729808950222456;0.8295447503909239
Setting 3;0.1;56;0.9730274956221419;0.8316420762357077
Setting 3;0.1;57;0.9730087997517647;0.8306651909982146
Setting 3;0.1;58;0.9737796860219173;0.8332806209867918
Setting 3;0.1;59;0.9748528287684205;0.8337611576199665
Setting 3;0.1;60;0.975117552829395;0.8336510369880561
Setting 3;0.1;61;0.9766328114006465;0.8378615266410487
Setting 3;0.1;62;0.9769857917353149;0.8373681584849897
Setting 3;0.1;63;0.977759845315891;0.8443722638791851
Setting 3;0.1;64;0.9784135304432031;0.8423974309922259
Setting 3;0.1;65;0.9783675255790156;0.842371741954176
Setting 3;0.1;66;0.979255391322908;0.844238152371605
Setting 3;0.1;67;0.9797011838707254;0.8442276688181345
Setting 3;0.1;68;0.980133486574888;0.8449255182514334
Setting 3;0.1;69;0.9807666758360943;0.8480903037700591
Setting 3;0.1;70;0.9809258129362591;0.8512392513252598
Setting 3;0.1;71;0.9817095378970824;0.8498197262007741
Setting 3;0.1;72;0.9822379799823423;0.8530647845482472
Setting 3;0.1;73;0.9829822382517401;0.8526154559808585
Setting 3;0.1;74;0.9835560606911242;0.8532901896119595
Setting 3;0.1;75;0.9836296654898169;0.8530494231099799
Setting 3;0.1;76;0.984126612445552;0.8530552800373734
Setting 3;0.1;77;0.9844293111943876;0.853297406802076
Setting 3;0.1;78;0.9848180452630401;0.8543536638026639
Setting 3;0.1;79;0.9850837327320303;0.8561815623232525
Setting 3;0.1;80;0.9854835001670404;0.8537497158177241
Setting 3;0.1;81;0.9856437445469934;0.8546824315051402
Setting 3;0.1;82;0.9858085661807382;0.8544575289588671
Setting 3;0.1;83;0.9863194452526131;0.8569742315988511
Setting 3;0.1;84;0.9867033260468142;0.8570962307033303
Setting 3;0.1;85;0.9870190691696689;0.8579293353045879
Setting 3;0.1;86;0.9870678054660957;0.8577533935522508
Setting 3;0.1;87;0.9874222916586471;0.8561763205465172
Setting 3;0.1;88;0.9877453328103648;0.8613426156968427
Setting 3;0.1;89;0.9877072590108383;0.861007358588127
Setting 3;0.1;90;0.9880260234409106;0.8602763863243171
Setting 3;0.1;91;0.9882497941354796;0.8587895065348061
Setting 3;0.1;92;0.9884192079430518;0.861627291826086
Setting 3;0.1;93;0.988669175023059;0.8616048431591088
Setting 3;0.1;94;0.9887931434677804;0.8635354891678034
Setting 3;0.1;95;0.9890860514760839;0.8627414682935756
Setting 3;0.1;96;0.9890988368809128;0.8626233853594837
Setting 3;0.1;97;0.9891595571631112;0.8632641730711648
Setting 3;0.1;98;0.9891587919784262;0.8629531754250258
Setting 3;0.1;99;0.9891915585081311;0.8627533554302381
Setting 3;0.1;100;0.9893676873974594;0.8622938985372237
Setting 3;1.0;1;0.4920214715085507;0.4330641052832951
Setting 3;1.0;2;0.7330440082650177;0.7044362152881747
Setting 3;1.0;3;0.8161892670890571;0.7459287683262912
Setting 3;1.0;4;0.8558689420232566;0.7693943659824112
Setting 3;1.0;5;0.8750121918005538;0.7908906844356833
Setting 3;1.0;6;0.8824369919434791;0.7829805054424371
Setting 3;1.0;7;0.8887090338982784;0.7934028037700591
Setting 3;1.0;8;0.8942500239466572;0.796420351679032
Setting 3;1.0;9;0.9045006745774401;0.8024907796714021
Setting 3;1.0;10;0.9044595869307138;0.8014333270258731
Setting 3;1.0;11;0.905397789677714;0.7973706208204412
Setting 3;1.0;12;0.9061884183521725;0.7968594392875759
Setting 3;1.0;13;0.9076581239231731;0.7998090520372403
Setting 3;1.0;14;0.9072753216344055;0.7959272087894113
Setting 3;1.0;15;0.9047457329657207;0.7954540972846037
Setting 3;1.0;16;0.9052828926146633;0.7937141046594803
Setting 3;1.0;17;0.9054163310191505;0.8007618510940324
Setting 3;1.0;18;0.9026621073595463;0.7979853815944151
Setting 3;1.0;19;0.9131109642695413;0.8045184808585909
Setting 3;1.0;20;0.9121331445650424;0.7910946372032028
Setting 3;1.0;21;0.9162117601085054;0.7897209364707056
Setting 3;1.0;22;0.9236348614988011;0.7935569726547338
Setting 3;1.0;23;0.9215015425824851;0.7929266251760544
Setting 3;1.0;24;0.9237793162181768;0.7970369752331681
Setting 3;1.0;25;0.9285239237869233;0.7980947311219794
Setting 3;1.0;26;0.9301665003508979;0.7930992312522873
Setting 3;1.0;27;0.9364439145842454;0.7986857002944405
Setting 3;1.0;28;0.938858963205018;0.790922611621253
Setting 3;1.0;29;0.9457863144395806;0.8018429913719489
Setting 3;1.0;30;0.9485164443730556;0.8042671874826718
Setting 3;1.0;31;0.9497169839753276;0.8030432369470228
Setting 3;1.0;32;0.9532929136779171;0.8082587268218163
Setting 3;1.0;33;0.9553190694382295;0.8113305985987734
Setting 3;1.0;34;0.9544862501001241;0.8112219681909927
Setting 3;1.0;35;0.9571361006503899;0.8135381663727806
Setting 3;1.0;36;0.9594190206326615;0.8199790276946025
Setting 3;1.0;37;0.9611534023073792;0.8176672308724534
Setting 3;1.0;38;0.9615936147618662;0.8212911527126238
Setting 3;1.0;39;0.9631981750750233;0.8214445764852336
Setting 3;1.0;40;0.9640170569684048;0.8245507754017367
Setting 3;1.0;41;0.9647383927344713;0.8268522619522907
Setting 3;1.0;42;0.9655655381961651;0.8286727440086059
Setting 3;1.0;43;0.9662808782393368;0.8292349657179138
Setting 3;1.0;44;0.9665667503851181;0.8310256432916348
Setting 3;1.0;45;0.9662966636370469;0.8322231336848875
Setting 3;1.0;46;0.9667425435736444;0.8342934535493673
Setting 3;1.0;47;0.9670872891143548;0.8351602094908562
Setting 3;1.0;48;0.9674601290821804;0.834295489611405
Setting 3;1.0;49;0.9674532605372006;0.8346790057224607
Setting 3;1.0;50;0.9674155927757869;0.8349528863908574
