Kernel (domain);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
Gaussian;Cartesian;Setting 1;206;1.0;0.547395151777729
Gaussian;Cartesian;Setting 1;207;1.0;0.5475319184479496
Gaussian;Cartesian;Setting 1;208;1.0;0.5475863127393332
Gaussian;Cartesian;Setting 1;209;1.0;0.5476329655210816
Gaussian;Cartesian;Setting 1;210;1.0;0.5476633882957882
Gaussian;Cartesian;Setting 1;211;1.0;0.5476513685834599
Gaussian;Cartesian;Setting 1;212;1.0;0.5476938110704945
Gaussian;Cartesian;Setting 1;213;1.0;0.5477443346070607
Gaussian;Cartesian;Setting 1;214;1.0;0.5478087792793741
Gaussian;Cartesian;Setting 1;215;1.0;0.5478920344619413
Gaussian;Cartesian;Setting 1;216;1.0;0.5478836817804928
Gaussian;Cartesian;Setting 1;217;1.0;0.5478593707239194
Gaussian;Cartesian;Setting 1;218;1.0;0.5479179074020377
Gaussian;Cartesian;Setting 1;219;1.0;0.5478839534124099
Gaussian;Cartesian;Setting 1;220;1.0;0.5479078570211078
Gaussian;Cartesian;Setting 1;221;1.0;0.5479232042244195
Gaussian;Cartesian;Setting 1;222;1.0;0.5479570223980887
Gaussian;Cartesian;Setting 1;223;1.0;0.5479086040088796
Gaussian;Cartesian;Setting 1;224;1.0;0.5478954977688834
Gaussian;Cartesian;Setting 1;225;1.0;0.5478954977688834
Gaussian;Cartesian;Setting 1;226;1.0;0.5479234079483574
Gaussian;Cartesian;Setting 1;227;1.0;0.5479998723329991
Gaussian;Cartesian;Setting 1;228;1.0;0.5479806543748698
Gaussian;Cartesian;Setting 1;229;1.0;0.5479759008163219
Gaussian;Cartesian;Setting 1;230;1.0;0.5479526083794373
Gaussian;Cartesian;Setting 1;231;1.0;0.547878384958111
Gaussian;Cartesian;Setting 1;232;1.0;0.5478892502347918
Gaussian;Cartesian;Setting 1;233;1.0;0.5478420541892093
Gaussian;Cartesian;Setting 1;234;1.0;0.5478995043396594
Gaussian;Cartesian;Setting 1;235;1.0;0.5479244944760254
Gaussian;Cartesian;Setting 1;236;1.0;0.547894071701319
Gaussian;Cartesian;Setting 1;237;1.0;0.5478891144188334
Gaussian;Cartesian;Setting 1;238;1.0;0.5478779775102354
Gaussian;Cartesian;Setting 1;239;1.0;0.5479071779413153
Gaussian;Cartesian;Setting 1;240;1.0;0.5479079928370664
Gaussian;Cartesian;Setting 1;241;1.0;0.5478957694008004
Gaussian;Cartesian;Setting 1;242;1.0;0.5478715941601855
Gaussian;Cartesian;Setting 1;243;1.0;0.5479055481498132
Gaussian;Cartesian;Setting 1;244;1.0;0.5479084681929212
Gaussian;Cartesian;Setting 1;245;1.0;0.547891151658211
Gaussian;Cartesian;Setting 1;246;1.0;0.5479327113415153
Gaussian;Cartesian;Setting 1;247;1.0;0.5479476510969515
Gaussian;Cartesian;Setting 1;248;1.0;0.5479170925062866
Gaussian;Cartesian;Setting 1;249;1.0;0.5479399774952957
Gaussian;Cartesian;Setting 1;250;1.0;0.547974610564716
Gaussian;Cartesian;Setting 1;251;1.0;0.547966665331143
Gaussian;Cartesian;Setting 1;252;1.0;0.5479853400254383
Gaussian;Cartesian;Setting 1;253;1.0;0.547986562369065
Gaussian;Cartesian;Setting 1;254;1.0;0.5479694495582925
Gaussian;Cartesian;Setting 1;255;1.0;0.5479541023549808
Gaussian;Cartesian;Setting 1;256;1.0;0.5479257168196521
Gaussian;Cartesian;Setting 1;257;1.0;0.5478778416942769
Gaussian;Cartesian;Setting 1;258;1.0;0.547927550335092
Gaussian;Cartesian;Setting 1;259;1.0;0.5479148515429711
Gaussian;Cartesian;Setting 1;260;1.0;0.5479211669850419
Gaussian;Cartesian;Setting 1;261;1.0;0.5479166850584111
Gaussian;Cartesian;Setting 1;262;1.0;0.5479164813344732
Gaussian;Cartesian;Setting 1;263;1.0;0.547910030076444
Gaussian;Cartesian;Setting 1;264;1.0;0.5478890465108541
Gaussian;Cartesian;Setting 1;265;1.0;0.5479198767334361
Gaussian;Cartesian;Setting 1;266;1.0;0.547907924929087
Gaussian;Cartesian;Setting 1;267;1.0;0.5478783170501317
Gaussian;Cartesian;Setting 1;268;1.0;0.5478817124490944
Gaussian;Cartesian;Setting 1;269;1.0;0.5479038504503317
Gaussian;Cartesian;Setting 1;270;1.0;0.5478692173809114
Gaussian;Cartesian;Setting 1;271;1.0;0.5478916270140658
Gaussian;Cartesian;Setting 1;272;1.0;0.5479045295301244
Gaussian;Cartesian;Setting 1;273;1.0;0.5478603893436083
Gaussian;Cartesian;Setting 1;274;1.0;0.5478432086248566
Gaussian;Cartesian;Setting 1;275;1.0;0.5478595744478572
Gaussian;Cartesian;Setting 1;276;1.0;0.5478829347927211
Gaussian;Cartesian;Setting 1;277;1.0;0.5478585558281683
Gaussian;Cartesian;Setting 1;278;1.0;0.5478813729091982
Gaussian;Cartesian;Setting 1;279;1.0;0.5478895218667088
Gaussian;Cartesian;Setting 1;280;1.0;0.5478946828731323
Gaussian;Cartesian;Setting 1;281;1.0;0.5479194013775812
Gaussian;Cartesian;Setting 1;282;1.0;0.5479420826426527
Gaussian;Cartesian;Setting 1;283;1.0;0.5479093509966515
Gaussian;Cartesian;Setting 1;284;1.0;0.5479031034625599
Gaussian;Cartesian;Setting 1;285;1.0;0.5479107770642158
Gaussian;Cartesian;Setting 1;286;1.0;0.5479084681929212
Gaussian;Cartesian;Setting 1;287;1.0;0.547916141794577
Gaussian;Cartesian;Setting 1;288;1.0;0.5479116598679461
Gaussian;Cartesian;Setting 1;289;1.0;0.5478948865970701
Gaussian;Cartesian;Setting 1;290;1.0;0.5478825273448455
Gaussian;Cartesian;Setting 1;291;1.0;0.5478861264677461
Gaussian;Cartesian;Setting 1;292;1.0;0.5478812370932398
Gaussian;Cartesian;Setting 1;293;1.0;0.5478962447566551
Gaussian;Cartesian;Setting 1;294;1.0;0.5479058876897094
Gaussian;Cartesian;Setting 1;295;1.0;0.5479052765178961
Gaussian;Cartesian;Setting 1;296;1.0;0.5479007945912653
Gaussian;Cartesian;Setting 1;297;1.0;0.5478931888975886
Gaussian;Cartesian;Setting 1;298;1.0;0.5478960410327174
Gaussian;Cartesian;Setting 1;299;1.0;0.5479312173659717
Gaussian;Cartesian;Setting 1;300;1.0;0.5479171604142659
Gaussian;Cartesian;Setting 2;1;0.6218012900437719;0.5275413367366892
Gaussian;Cartesian;Setting 2;2;0.8647804422059239;0.5280929733628609
Gaussian;Cartesian;Setting 2;3;0.9233006924052053;0.5009075947841362
Gaussian;Cartesian;Setting 2;4;0.9528445073053396;0.49324114340908043
Gaussian;Cartesian;Setting 2;5;0.967025069285765;0.49117299865430286
Gaussian;Cartesian;Setting 2;6;0.974018023210697;0.4825157212022104
Gaussian;Cartesian;Setting 2;7;0.9806555679650373;0.47376440937511843
Gaussian;Cartesian;Setting 2;8;0.9848079220632145;0.45751827249612753
Gaussian;Cartesian;Setting 2;9;0.9895119367301067;0.4340348179938853
Gaussian;Cartesian;Setting 2;10;0.9914668756870649;0.422918038850601
Gaussian;Cartesian;Setting 2;11;0.9936984092860337;0.42883744840169424
Gaussian;Cartesian;Setting 2;12;0.9950993294766748;0.4398701129812145
Gaussian;Cartesian;Setting 2;13;0.9961807481683522;0.4343296945744476
Gaussian;Cartesian;Setting 2;14;0.9970302545783996;0.4318743374619225
Gaussian;Cartesian;Setting 2;15;0.9976554442967677;0.4271968067448194
Gaussian;Cartesian;Setting 2;16;0.9981372569719701;0.427300828874967
Gaussian;Cartesian;Setting 2;17;0.9985189833535928;0.4343280639205458
Gaussian;Cartesian;Setting 2;18;0.9988372303462739;0.4399871803425759
Gaussian;Cartesian;Setting 2;19;0.9991209612781211;0.44070500777889854
Gaussian;Cartesian;Setting 2;20;0.9993503714024119;0.43938261540851076
Gaussian;Cartesian;Setting 2;21;0.9995498858879148;0.43765086096487693
Gaussian;Cartesian;Setting 2;22;0.9996739791815025;0.4469968179147986
Gaussian;Cartesian;Setting 2;23;0.9997703362323626;0.45089075148820945
Gaussian;Cartesian;Setting 2;24;0.9998291266470022;0.4441488129315203
Gaussian;Cartesian;Setting 2;25;0.9998754542615236;0.43551273398015034
Gaussian;Cartesian;Setting 2;26;0.9999129592007135;0.4277023773982672
Gaussian;Cartesian;Setting 2;27;0.9999376859994082;0.42472011524374675
Gaussian;Cartesian;Setting 2;28;0.9999517529223141;0.421240435705287
Gaussian;Cartesian;Setting 2;29;0.9999671977455631;0.4156772560878086
Gaussian;Cartesian;Setting 2;30;0.9999769732972511;0.4142513851385736
Gaussian;Cartesian;Setting 2;31;0.9999840478900576;0.41718330085387834
Gaussian;Cartesian;Setting 2;32;0.9999898337004535;0.42532182653348394
Gaussian;Cartesian;Setting 2;33;0.999991204745571;0.42782121130135553
Gaussian;Cartesian;Setting 2;34;0.9999942964523111;0.4261927316048312
Gaussian;Cartesian;Setting 2;35;0.9999959279960009;0.4283570169958979
Gaussian;Cartesian;Setting 2;36;0.9999981285234145;0.4246223439535557
Gaussian;Cartesian;Setting 2;37;0.9999985741130778;0.4234717817380623
Gaussian;Cartesian;Setting 2;38;0.9999993144774413;0.42353748350151943
Gaussian;Cartesian;Setting 2;39;0.9999996366730438;0.42377338476596926
Gaussian;Cartesian;Setting 2;40;0.9999997806327812;0.424655636470716
Gaussian;Cartesian;Setting 2;41;0.9999999245925185;0.4222488592556799
Gaussian;Cartesian;Setting 2;42;0.9999999451581953;0.41990887090670204
Gaussian;Cartesian;Setting 2;43;0.9999999657238721;0.4223697314761453
Gaussian;Cartesian;Setting 2;44;0.9999999657238721;0.42575659963003176
Gaussian;Cartesian;Setting 2;45;0.9999999794343233;0.4272661095356428
Gaussian;Cartesian;Setting 2;46;0.9999999862895488;0.41937143455825787
Gaussian;Cartesian;Setting 2;47;0.9999999725790977;0.41807173545466914
Gaussian;Cartesian;Setting 2;48;0.9999999794343233;0.4227397540240122
Gaussian;Cartesian;Setting 2;49;0.9999999862895488;0.42552987079377924
Gaussian;Cartesian;Setting 2;50;0.9999999862895488;0.42439887642510654
Gaussian;Cartesian;Setting 2;51;1.0;0.4221355967534224
Gaussian;Cartesian;Setting 2;52;1.0;0.42240825567457363
Gaussian;Cartesian;Setting 2;53;1.0;0.42678139766335454
Gaussian;Cartesian;Setting 2;54;1.0;0.4268282789630291
Gaussian;Cartesian;Setting 2;55;1.0;0.4236646065619415
Gaussian;Cartesian;Setting 2;56;1.0;0.4209412107143202
Gaussian;Cartesian;Setting 2;57;1.0;0.42129601382577087
Gaussian;Cartesian;Setting 2;58;1.0;0.4231315186239021
Gaussian;Cartesian;Setting 2;59;1.0;0.42215496076850545
Gaussian;Cartesian;Setting 2;60;1.0;0.4213402453128552
Gaussian;Cartesian;Setting 2;61;1.0;0.4227781423346153
Gaussian;Cartesian;Setting 2;62;1.0;0.42295778603945555
Gaussian;Cartesian;Setting 2;63;1.0;0.42262764656826846
Gaussian;Cartesian;Setting 2;64;1.0;0.42353218387633884
Gaussian;Cartesian;Setting 2;65;1.0;0.42279533214449605
Gaussian;Cartesian;Setting 2;66;1.0;0.4243710194209521
Gaussian;Cartesian;Setting 2;67;1.0;0.4238159855991518
Gaussian;Cartesian;Setting 2;68;1.0;0.41951479621378474
Gaussian;Cartesian;Setting 2;69;1.0;0.41891335669969787
Gaussian;Cartesian;Setting 2;70;1.0;0.4208893695090278
Gaussian;Cartesian;Setting 2;71;1.0;0.41912873890255087
Gaussian;Cartesian;Setting 2;72;1.0;0.4178445310110285
Gaussian;Cartesian;Setting 2;73;1.0;0.41765619048537905
Gaussian;Cartesian;Setting 2;74;1.0;0.4188260487720429
Gaussian;Cartesian;Setting 2;75;1.0;0.4203477206380042
Gaussian;Cartesian;Setting 2;76;1.0;0.4192973756935545
Gaussian;Cartesian;Setting 2;77;1.0;0.418187783657342
Gaussian;Cartesian;Setting 2;78;1.0;0.4186691662779143
Gaussian;Cartesian;Setting 2;79;1.0;0.41942769211786746
Gaussian;Cartesian;Setting 2;80;1.0;0.4199995760299855
Gaussian;Cartesian;Setting 2;81;1.0;0.419535858826682
Gaussian;Cartesian;Setting 2;82;1.0;0.4209718534188901
Gaussian;Cartesian;Setting 2;83;1.0;0.4219222528679465
Gaussian;Cartesian;Setting 2;84;1.0;0.42076842934464975
Gaussian;Cartesian;Setting 2;85;1.0;0.419449841833366
Gaussian;Cartesian;Setting 2;86;1.0;0.4189338757612946
Gaussian;Cartesian;Setting 2;87;1.0;0.4178994296923867
Gaussian;Cartesian;Setting 2;88;1.0;0.41627679317234345
Gaussian;Cartesian;Setting 2;89;1.0;0.41640486744754157
Gaussian;Cartesian;Setting 2;90;1.0;0.41678555718968213
Gaussian;Cartesian;Setting 2;91;1.0;0.41803579312491856
Gaussian;Cartesian;Setting 2;92;1.0;0.41828752532099767
Gaussian;Cartesian;Setting 2;93;1.0;0.41818588122779
Gaussian;Cartesian;Setting 2;94;1.0;0.41915000534718594
Gaussian;Cartesian;Setting 2;95;1.0;0.4201139935787567
Gaussian;Cartesian;Setting 2;96;1.0;0.4207110167385264
Gaussian;Cartesian;Setting 2;97;1.0;0.4185475466744104
Gaussian;Cartesian;Setting 2;98;1.0;0.4182245413140434
Gaussian;Cartesian;Setting 2;99;1.0;0.41830158971090003
Gaussian;Cartesian;Setting 2;100;1.0;0.41763988394636187
Gaussian;Cartesian;Setting 2;101;1.0;0.41613655693679485
Gaussian;Cartesian;Setting 2;102;1.0;0.4164606493997631
Gaussian;Cartesian;Setting 2;103;1.0;0.4166859514138517
Gaussian;Cartesian;Setting 2;104;1.0;0.4166114169417603
Gaussian;Cartesian;Setting 2;105;1.0;0.4172191072958037
Gaussian;Cartesian;Setting 2;106;1.0;0.41722529019184784
Gaussian;Cartesian;Setting 2;107;1.0;0.4170860731149879
Gaussian;Cartesian;Setting 2;108;1.0;0.4178045120465237
Gaussian;Cartesian;Setting 2;109;1.0;0.4174111847366446
Gaussian;Cartesian;Setting 2;110;1.0;0.4173982074493434
Gaussian;Cartesian;Setting 2;111;1.0;0.4183396383019403
Gaussian;Cartesian;Setting 2;112;1.0;0.41935607923401663
Gaussian;Cartesian;Setting 2;113;1.0;0.418842695030623
Gaussian;Cartesian;Setting 2;114;1.0;0.4183427637219186
Gaussian;Cartesian;Setting 2;115;1.0;0.4187877284053523
Gaussian;Cartesian;Setting 2;116;1.0;0.41800086995385655
Gaussian;Cartesian;Setting 2;117;1.0;0.4174201533331041
Gaussian;Cartesian;Setting 2;118;1.0;0.4162634082215667
Gaussian;Cartesian;Setting 2;119;1.0;0.4161025170365964
Gaussian;Cartesian;Setting 2;120;1.0;0.41649231126302166
Gaussian;Cartesian;Setting 2;121;1.0;0.4168289733498156
Gaussian;Cartesian;Setting 2;122;1.0;0.4171009528318411
Gaussian;Cartesian;Setting 2;123;1.0;0.4176146767547976
Gaussian;Cartesian;Setting 2;124;1.0;0.417799688028731
Gaussian;Cartesian;Setting 2;125;1.0;0.41800603369121203
Gaussian;Cartesian;Setting 2;126;1.0;0.41879465868443466
Gaussian;Cartesian;Setting 2;127;1.0;0.4194453575351361
Gaussian;Cartesian;Setting 2;128;1.0;0.41904285779705996
Gaussian;Cartesian;Setting 2;129;1.0;0.4187237931836221
Gaussian;Cartesian;Setting 2;130;1.0;0.41889338118940167
Gaussian;Cartesian;Setting 2;131;1.0;0.41965571188845896
Gaussian;Cartesian;Setting 2;132;1.0;0.4196404245081302
Gaussian;Cartesian;Setting 2;133;1.0;0.41910991843876844
Gaussian;Cartesian;Setting 2;134;1.0;0.4182147573906331
Gaussian;Cartesian;Setting 2;135;1.0;0.41857696638855413
Gaussian;Cartesian;Setting 2;136;1.0;0.4186500060945689
Gaussian;Cartesian;Setting 2;137;1.0;0.4179965894873645
Gaussian;Cartesian;Setting 2;138;1.0;0.41779846503830476
Gaussian;Cartesian;Setting 2;139;1.0;0.4179435252916458
Gaussian;Cartesian;Setting 2;140;1.0;0.41829629008571945
Gaussian;Cartesian;Setting 2;141;1.0;0.41901880565200944
Gaussian;Cartesian;Setting 2;142;1.0;0.4194562285611477
Gaussian;Cartesian;Setting 2;143;1.0;0.41966481637274355
Gaussian;Cartesian;Setting 2;144;1.0;0.41961773124133117
Gaussian;Cartesian;Setting 2;145;1.0;0.4197956084044445
Gaussian;Cartesian;Setting 2;146;1.0;0.420140287872922
Gaussian;Cartesian;Setting 2;147;1.0;0.42049835229217625
Gaussian;Cartesian;Setting 2;148;1.0;0.4208789061464917
Gaussian;Cartesian;Setting 2;149;1.0;0.4202549771973435
Gaussian;Cartesian;Setting 2;150;1.0;0.42023901037788913
Gaussian;Cartesian;Setting 2;151;1.0;0.4207124435606904
Gaussian;Cartesian;Setting 2;152;1.0;0.42087020932568253
Gaussian;Cartesian;Setting 2;153;1.0;0.4208227165307947
Gaussian;Cartesian;Setting 2;154;1.0;0.42034017886370867
Gaussian;Cartesian;Setting 2;155;1.0;0.420316806157784
Gaussian;Cartesian;Setting 2;156;1.0;0.42070999757983785
Gaussian;Cartesian;Setting 2;157;1.0;0.4208845454912352
Gaussian;Cartesian;Setting 2;158;1.0;0.4201763660904978
Gaussian;Cartesian;Setting 2;159;1.0;0.4197455337408791
Gaussian;Cartesian;Setting 2;160;1.0;0.41988203306123606
Gaussian;Cartesian;Setting 2;161;1.0;0.41995874173852976
Gaussian;Cartesian;Setting 2;162;1.0;0.4198681725030714
Gaussian;Cartesian;Setting 2;163;1.0;0.41960421040272944
Gaussian;Cartesian;Setting 2;164;1.0;0.41962975731385643
Gaussian;Cartesian;Setting 2;165;1.0;0.41946574070890774
Gaussian;Cartesian;Setting 2;166;1.0;0.4196050257296803
Gaussian;Cartesian;Setting 2;167;1.0;0.41972284047408004
Gaussian;Cartesian;Setting 2;168;1.0;0.4196253409595393
Gaussian;Cartesian;Setting 2;169;1.0;0.4194719236049518
Gaussian;Cartesian;Setting 2;170;1.0;0.4192188325306213
Gaussian;Cartesian;Setting 2;171;1.0;0.41973955467657276
Gaussian;Cartesian;Setting 2;172;1.0;0.42016270936407085
Gaussian;Cartesian;Setting 2;173;1.0;0.4201476258154798
Gaussian;Cartesian;Setting 2;174;1.0;0.4200158825690028
Gaussian;Cartesian;Setting 2;175;1.0;0.4199615953828578
Gaussian;Cartesian;Setting 2;176;1.0;0.419958877626355
Gaussian;Cartesian;Setting 2;177;1.0;0.42007866274421934
Gaussian;Cartesian;Setting 2;178;1.0;0.41973574981746864
Gaussian;Cartesian;Setting 2;179;1.0;0.41956106601824616
Gaussian;Cartesian;Setting 2;180;1.0;0.41977950569716505
Gaussian;Cartesian;Setting 2;181;1.0;0.41984683811452383
Gaussian;Cartesian;Setting 2;182;1.0;0.4199706319232299
Gaussian;Cartesian;Setting 2;183;1.0;0.41994950136642006
Gaussian;Cartesian;Setting 2;184;1.0;0.4198246204551128
Gaussian;Cartesian;Setting 2;185;1.0;0.419872045306088
Gaussian;Cartesian;Setting 2;186;1.0;0.4196873737517175
Gaussian;Cartesian;Setting 2;187;1.0;0.4196132469431014
Gaussian;Cartesian;Setting 2;188;1.0;0.41955325246830044
Gaussian;Cartesian;Setting 2;189;1.0;0.4194162775405553
Gaussian;Cartesian;Setting 2;190;1.0;0.41927780784673374
Gaussian;Cartesian;Setting 2;191;1.0;0.41919634309556
Gaussian;Cartesian;Setting 2;192;1.0;0.41944413454470986
Gaussian;Cartesian;Setting 2;193;1.0;0.4197043597298604
Gaussian;Cartesian;Setting 2;194;1.0;0.4194518801507431
Gaussian;Cartesian;Setting 2;195;1.0;0.4192316739300974
Gaussian;Cartesian;Setting 2;196;1.0;0.4194068333367079
Gaussian;Cartesian;Setting 2;197;1.0;0.4195487681700707
Gaussian;Cartesian;Setting 2;198;1.0;0.419381422313406
Gaussian;Cartesian;Setting 2;199;1.0;0.4193043059726368
Gaussian;Cartesian;Setting 2;200;1.0;0.4192792346688977
Gaussian;Cartesian;Setting 2;201;1.0;0.4193513911040492
Gaussian;Cartesian;Setting 2;202;1.0;0.4192902415827344
Gaussian;Cartesian;Setting 2;203;1.0;0.4192042245894183
Gaussian;Cartesian;Setting 2;204;1.0;0.4189998493004019
Gaussian;Cartesian;Setting 2;205;1.0;0.41888196661208954
Gaussian;Cartesian;Setting 2;206;1.0;0.4186385915172569
Gaussian;Cartesian;Setting 2;207;1.0;0.41856460059646605
Gaussian;Cartesian;Setting 2;208;1.0;0.41860998713006403
Gaussian;Cartesian;Setting 2;209;1.0;0.4184522893089846
Gaussian;Cartesian;Setting 2;210;1.0;0.4183519361501158
Gaussian;Cartesian;Setting 2;211;1.0;0.4183562166166078
Gaussian;Cartesian;Setting 2;212;1.0;0.4184740313610076
Gaussian;Cartesian;Setting 2;213;1.0;0.41862316824910306
Gaussian;Cartesian;Setting 2;214;1.0;0.418470634165379
Gaussian;Cartesian;Setting 2;215;1.0;0.4184874842556968
Gaussian;Cartesian;Setting 2;216;1.0;0.4184702265019036
Gaussian;Cartesian;Setting 2;217;1.0;0.4185819942380844
Gaussian;Cartesian;Setting 2;218;1.0;0.4185378986388253
Gaussian;Cartesian;Setting 2;219;1.0;0.4183918192267956
Gaussian;Cartesian;Setting 2;220;1.0;0.4183870631529155
Gaussian;Cartesian;Setting 2;221;1.0;0.4184138330544689
Gaussian;Cartesian;Setting 2;222;1.0;0.418359206148761
Gaussian;Cartesian;Setting 2;223;1.0;0.41835295530880445
Gaussian;Cartesian;Setting 2;224;1.0;0.41829968728134803
Gaussian;Cartesian;Setting 2;225;1.0;0.4182282782292349
Gaussian;Cartesian;Setting 2;226;1.0;0.41819940206639183
Gaussian;Cartesian;Setting 2;227;1.0;0.4179839519196261
Gaussian;Cartesian;Setting 2;228;1.0;0.41811773348348036
Gaussian;Cartesian;Setting 2;229;1.0;0.4181930832825226
Gaussian;Cartesian;Setting 2;230;1.0;0.4181750102017785
Gaussian;Cartesian;Setting 2;231;1.0;0.4181968881416266
Gaussian;Cartesian;Setting 2;232;1.0;0.4182148932784582
Gaussian;Cartesian;Setting 2;233;1.0;0.4182550481307882
Gaussian;Cartesian;Setting 2;234;1.0;0.41840051604760475
Gaussian;Cartesian;Setting 2;235;1.0;0.4183923627780961
Gaussian;Cartesian;Setting 2;236;1.0;0.4183651852130673
Gaussian;Cartesian;Setting 2;237;1.0;0.41835805110224733
Gaussian;Cartesian;Setting 2;238;1.0;0.4183975944593642
Gaussian;Cartesian;Setting 2;239;1.0;0.41841872501617405
Gaussian;Cartesian;Setting 2;240;1.0;0.41836960156738456
Gaussian;Cartesian;Setting 2;241;1.0;0.4183978662350145
Gaussian;Cartesian;Setting 2;242;1.0;0.4184854459383197
Gaussian;Cartesian;Setting 2;243;1.0;0.4185434700396562
Gaussian;Cartesian;Setting 2;244;1.0;0.41853681153622413
Gaussian;Cartesian;Setting 2;245;1.0;0.4186840459947675
Gaussian;Cartesian;Setting 2;246;1.0;0.4187498836460497
Gaussian;Cartesian;Setting 2;247;1.0;0.4186858125364944
Gaussian;Cartesian;Setting 2;248;1.0;0.41868853029299724
Gaussian;Cartesian;Setting 2;249;1.0;0.4187848068171117
Gaussian;Cartesian;Setting 2;250;1.0;0.41878738868578946
Gaussian;Cartesian;Setting 2;251;1.0;0.4187328976679068
Gaussian;Cartesian;Setting 2;252;1.0;0.41872161897841975
Gaussian;Cartesian;Setting 2;253;1.0;0.41881048961606393
Gaussian;Cartesian;Setting 2;254;1.0;0.4188538378322848
Gaussian;Cartesian;Setting 2;255;1.0;0.41883270727547495
Gaussian;Cartesian;Setting 2;256;1.0;0.4187167270167146
Gaussian;Cartesian;Setting 2;257;1.0;0.41865027787021925
Gaussian;Cartesian;Setting 2;258;1.0;0.4187283454257644
Gaussian;Cartesian;Setting 2;259;1.0;0.41879289214270776
Gaussian;Cartesian;Setting 2;260;1.0;0.4187299760796661
Gaussian;Cartesian;Setting 2;261;1.0;0.4187479132725851
Gaussian;Cartesian;Setting 2;262;1.0;0.41895718052330677
Gaussian;Cartesian;Setting 2;263;1.0;0.41891485146577445
Gaussian;Cartesian;Setting 2;264;1.0;0.4189504540759621
Gaussian;Cartesian;Setting 2;265;1.0;0.4190030426642928
Gaussian;Cartesian;Setting 2;266;1.0;0.41892579043569844
Gaussian;Cartesian;Setting 2;267;1.0;0.41886926110043865
Gaussian;Cartesian;Setting 2;268;1.0;0.4188662715682855
Gaussian;Cartesian;Setting 2;269;1.0;0.41888930455464735
Gaussian;Cartesian;Setting 2;270;1.0;0.41890221389803606
Gaussian;Cartesian;Setting 2;271;1.0;0.4188079077473862
Gaussian;Cartesian;Setting 2;272;1.0;0.41875817280338345
Gaussian;Cartesian;Setting 2;273;1.0;0.41876313270900123
Gaussian;Cartesian;Setting 2;274;1.0;0.4188024042904679
Gaussian;Cartesian;Setting 2;275;1.0;0.41877278074458646
Gaussian;Cartesian;Setting 2;276;1.0;0.4187170667362775
Gaussian;Cartesian;Setting 2;277;1.0;0.4187203280440809
Gaussian;Cartesian;Setting 2;278;1.0;0.4188031516735061
Gaussian;Cartesian;Setting 2;279;1.0;0.4187603470085858
Gaussian;Cartesian;Setting 2;280;1.0;0.41868880206864756
Gaussian;Cartesian;Setting 2;281;1.0;0.41867399029570684
Gaussian;Cartesian;Setting 2;282;1.0;0.41871584374585114
Gaussian;Cartesian;Setting 2;283;1.0;0.418725559725349
Gaussian;Cartesian;Setting 2;284;1.0;0.4187699271002584
Gaussian;Cartesian;Setting 2;285;1.0;0.41881477008255596
Gaussian;Cartesian;Setting 2;286;1.0;0.4188010454122164
Gaussian;Cartesian;Setting 2;287;1.0;0.4187735281276248
Gaussian;Cartesian;Setting 2;288;1.0;0.41891145427014587
Gaussian;Cartesian;Setting 2;289;1.0;0.41884412185278697
Gaussian;Cartesian;Setting 2;290;1.0;0.41882720381855665
Gaussian;Cartesian;Setting 2;291;1.0;0.4188558761496619
Gaussian;Cartesian;Setting 2;292;1.0;0.4188806077338382
Gaussian;Cartesian;Setting 2;293;1.0;0.41885859390616487
Gaussian;Cartesian;Setting 2;294;1.0;0.41884751904841566
Gaussian;Cartesian;Setting 2;295;1.0;0.41886402941917056
Gaussian;Cartesian;Setting 2;296;1.0;0.4188488099827544
Gaussian;Cartesian;Setting 2;297;1.0;0.4187973084970249
Gaussian;Cartesian;Setting 2;298;1.0;0.41876523897029094
Gaussian;Cartesian;Setting 2;299;1.0;0.41875830869120867
Gaussian;Cartesian;Setting 2;300;1.0;0.4187136015967363
Gaussian;Cartesian;Setting 3;1;0.6587052028964171;0.47397287965940715
Gaussian;Cartesian;Setting 3;2;0.8832299598381591;0.5283934618532355
Gaussian;Cartesian;Setting 3;3;0.9334724503815911;0.5362936574982181
Gaussian;Cartesian;Setting 3;4;0.9587079500959962;0.5509537969710618
Gaussian;Cartesian;Setting 3;5;0.9755613379562981;0.5661932366711648
Gaussian;Cartesian;Setting 3;6;0.9816963858537376;0.5621370805609579
Gaussian;Cartesian;Setting 3;7;0.9872130292396105;0.5606201016915229
Gaussian;Cartesian;Setting 3;8;0.9911180146608785;0.5464245307362349
Gaussian;Cartesian;Setting 3;9;0.99388697913081;0.5445469589611633
Gaussian;Cartesian;Setting 3;10;0.9949933411117728;0.5402470506938053
Gaussian;Cartesian;Setting 3;11;0.9966337742693513;0.5417833272680893
Gaussian;Cartesian;Setting 3;12;0.9973685303225225;0.5470849762306057
Gaussian;Cartesian;Setting 3;13;0.9980799935984558;0.544373226891552
Gaussian;Cartesian;Setting 3;14;0.9985091648914725;0.5441912695706936
Gaussian;Cartesian;Setting 3;15;0.9989666470198457;0.5446151863657391
Gaussian;Cartesian;Setting 3;16;0.9992637759775881;0.5464430902775105
Gaussian;Cartesian;Setting 3;17;0.9994828778764033;0.548691114714521
Gaussian;Cartesian;Setting 3;18;0.999633045138017;0.5484756236770395
