Kernel (drug);Kernel (protein);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;53;0.9999992443781736;0.4731292985990774
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;54;0.9999992672758047;0.47349196324523446
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;55;0.9999992978059795;0.4737179336199373
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;56;0.9999993283361543;0.47402037281925624
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;57;0.9999993741314165;0.47349733605480715
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;58;0.9999994275592224;0.47318265184762487
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;59;0.999999465721941;0.47352038915634587
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;60;0.9999994809870283;0.4734469815836956
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;61;0.9999995191497468;0.47323819170471937
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;62;0.9999995573124654;0.47277575523428794
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;63;0.9999995725775528;0.47282692187428843
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;64;0.9999996183728149;0.47300803553651216
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;65;0.9999996107402712;0.4733141607330962
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;66;0.9999996565355335;0.4733452730489939
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;67;0.999999694698252;0.47359642065925245
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;68;0.9999997252284267;0.4738986724349816
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;69;0.9999997328609704;0.47408084816421403
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;70;0.9999997404935141;0.4738561897546394
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;71;0.999999771023689;0.4734343617286527
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;72;0.9999998015538638;0.4735743671501924
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;73;0.9999998168189512;0.473492338092414
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;74;0.9999998320840385;0.473159036475317
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;75;0.9999998626142134;0.47302327932181154
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;76;0.9999998855118445;0.47342217919531926
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;77;0.9999998931443882;0.4736464627577145
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;78;0.9999999160420193;0.47326499327805294
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;79;0.9999999160420193;0.47252204616830273
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;80;0.9999999160420193;0.4724330199631738
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;81;0.999999923674563;0.4726356248636884
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;82;0.999999946572194;0.47297917230369146
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;83;0.999999946572194;0.47262993968146616
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;84;0.999999946572194;0.4726777326968512
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;85;0.9999999542047378;0.47295799343805023
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;86;0.9999999542047378;0.47322301039395
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;87;0.9999999618372815;0.47295793096352035
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;88;0.9999999694698252;0.4728052432124078
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;89;0.9999999694698252;0.4727716319153136
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;90;0.9999999694698252;0.4727074705730907
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;91;0.9999999694698252;0.47279655925274966
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;92;0.9999999694698252;0.4728865850503573
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;93;0.9999999771023689;0.47266242643702194
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;94;0.9999999923674563;0.47279343552625386
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;95;0.9999999923674563;0.4727914988158265
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;96;0.9999999923674563;0.47300135076181127
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;97;0.9999999923674563;0.4730856913771967
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;98;0.9999999923674563;0.47313204747839366
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;99;0.9999999923674563;0.47279443511873254
Kd_Tanimoto-circular.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;100;0.9999999923674563;0.4723085706995829
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;1;0.4468986243475713;0.44194848830699507
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;2;0.7246776906999138;0.725487699908401
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;3;0.7910538881253901;0.7842744387810078
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;4;0.8230774215859914;0.8063135376325583
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;5;0.8410383581282759;0.8212931508960115
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;6;0.8553486150937397;0.8354204624724689
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;7;0.866473471699191;0.8401403658473874
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;8;0.8671725459427684;0.8406576705425604
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;9;0.876238595905407;0.8435810807741417
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;10;0.8856508897329524;0.851470081857667
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;11;0.8910432838591997;0.8583195674330446
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;12;0.893879259284143;0.8620860849234455
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;13;0.9012005688013471;0.8651407247208192
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;14;0.9030903320756258;0.8642430868711742
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;15;0.9069685997130452;0.8674286655014334
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;16;0.9085157761997824;0.8682787140084018
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;17;0.9107064578072877;0.8693008945669833
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;18;0.9161500887617132;0.8766990476498515
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;19;0.9191434359424525;0.8795492658721542
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;20;0.9222590289025283;0.8834185574450973
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;21;0.9245357451423045;0.8858696175572148
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;22;0.9254359156535367;0.8859222583841465
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;23;0.9238686965375236;0.8827119129443921
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;24;0.925093789146088;0.8835926337730244
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;25;0.9254973772003119;0.8849594236801589
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;26;0.9264621955708515;0.8851358440421468
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;27;0.9255285661568441;0.8843166495649091
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;28;0.9260588423748071;0.8833509620442739
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;29;0.9269112381190594;0.8804819370370647
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;30;0.9269044995765633;0.880337951564988
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;31;0.9280210352825347;0.8817862920524707
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;32;0.9284880067364036;0.8815698414033822
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;33;0.9305141576075366;0.8853016344822311
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;34;0.9317793197475426;0.8880802960678555
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;35;0.931594513620663;0.8880042694127359
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;36;0.932492956246718;0.889905935185096
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;37;0.9324800107380515;0.889899102961787
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;38;0.9333112598098898;0.8914463471499907
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;39;0.9335109521708382;0.890734614823417
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;40;0.9339880120416821;0.8917642090711211
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;41;0.9351214669728378;0.8933302418734247
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;42;0.9349355788207746;0.8917471103420418
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;43;0.93504292997825;0.8917605930805932
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;44;0.9349155047372782;0.8916004174197709
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;45;0.9353573484628972;0.8928010534706876
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;46;0.9356321346297672;0.8928912533550123
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;47;0.9350342255469752;0.8925767166915031
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;48;0.935940482449866;0.8931870195752283
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;49;0.9362442652141024;0.8929382975734886
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;50;0.9371413857144241;0.8928420468105419
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;51;0.9371433274883004;0.8928283096806972
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;52;0.9370945902221746;0.892071041312601
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;53;0.9371395110428848;0.8913835670129356
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;54;0.937633755402839;0.8919412108989225
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;55;0.9371213137278758;0.8908482368775431
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;56;0.9378942949047896;0.8919442090820235
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;57;0.9378473987590346;0.8894214833083879
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;58;0.9378509405042581;0.8894184669544801
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;59;0.938192797553885;0.889459369440301
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;60;0.9390250930027906;0.8901833307197656
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;61;0.9393158683983934;0.889663791015372
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;62;0.9390226343312248;0.8893586668297193
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;63;0.939004521942611;0.8891918588244615
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;64;0.9393079964554868;0.8886389030065962
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;65;0.939224789557635;0.8880845116950038
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;66;0.9390925287545047;0.8879856261650894
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;67;0.9387766675696125;0.8875512712023786
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;68;0.9394868766072321;0.8882449780887328
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;69;0.9392008675745026;0.8878465468108144
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;70;0.9395573676122266;0.8884259411523889
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;71;0.9395615195693271;0.8882365286636298
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;72;0.9394852671996186;0.8879480671076964
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;73;0.9394863502732763;0.8881439120620177
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;74;0.9394941152718335;0.8877162439561626
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;75;0.9398364965584679;0.8882646752431663
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;76;0.939673911789868;0.8875921918590062
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;77;0.9393858183907962;0.8870652748071033
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;78;0.9393458778216586;0.8867192663064365
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;79;0.939306708929396;0.8866238514005967
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;80;0.9396840253702193;0.8875811258377423
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;81;0.9396765539443865;0.886769744807374
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;82;0.9398971193260308;0.8864990724711734
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;83;0.9404445590636238;0.8869485818866494
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;84;0.94042383282929;0.8862321796627607
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;85;0.9404841578302325;0.8862841118282321
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;86;0.9407291337839003;0.8863765648925842
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;87;0.940483711180302;0.8858848810348202
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;88;0.9406404203005203;0.8857042268748775
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;89;0.9403670831247394;0.8852974370258896
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;90;0.940691204187924;0.8856084667237109
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;91;0.9404989056657314;0.8846022946458083
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;92;0.9405713636079786;0.8848621553520385
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;93;0.9405424487915854;0.8850178246528059
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;94;0.9406092627982086;0.8849746144745375
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;95;0.9405756896117656;0.8846298052471111
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;96;0.9409766533355293;0.8854574854910652
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;97;0.9411172767674053;0.8858317859377217
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;98;0.9411155425913841;0.8856590179078752
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;99;0.9411203529901662;0.88558667992651
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 1;100;0.9409563716541779;0.885019423683793
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;1;0.43795781036664216;0.46153842314302307
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;2;0.7229286359733968;0.7120332747156424
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;3;0.787920505572292;0.7656275671647789
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;4;0.8177218686561147;0.7968897358958335
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;5;0.8357627599100962;0.8139771096860761
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;6;0.8508290329629615;0.8289769842044256
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;7;0.8615462520939197;0.8345977147667201
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;8;0.8617908534456693;0.8348308599054368
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;9;0.8699897746498528;0.8416503755267647
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;10;0.8816632301728051;0.8468681602488665
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;11;0.8884964490585774;0.8465437652253874
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;12;0.8923929546412803;0.8478840044372912
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;13;0.8995779191872759;0.8503111051121364
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;14;0.9029751390026725;0.8479035057483713
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;15;0.9051437373661142;0.8498146574500685
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;16;0.9074766792484935;0.8535067663861565
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;17;0.9088702987162173;0.8520298670936897
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;18;0.9139113235434706;0.8561571338570224
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;19;0.9167419854842312;0.855763149333588
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;20;0.9200243747837047;0.8580533345535583
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;21;0.9218330761419196;0.8596840620450927
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;22;0.9222035925170948;0.8595680408520894
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;23;0.9228512952901513;0.8560573869724324
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;24;0.9237241246393366;0.8558667732645475
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;25;0.9246241645354301;0.8503188359890288
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;26;0.9240640220006098;0.8505410928957258
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;27;0.9251920479250082;0.851860971810228
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;28;0.9257169721759595;0.8497280159108411
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;29;0.9262340386523309;0.8504697505993577
Kd_Tanimoto-kr.txt;Kp_GS-ATP_L5_Sp4.0_Sc4.0.txt;Linear;Setting 2;30;0.9253700939387737;0.8505894166802653
