Kernel (domain);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
K_genome_minmax;Poly2D;Setting 1;80;0.9987728136706712;0.7223208797213305
K_genome_minmax;Poly2D;Setting 1;81;0.9976863385557955;0.7202718393552353
K_genome_minmax;Poly2D;Setting 1;82;0.997633283507723;0.7190765658083464
K_genome_minmax;Poly2D;Setting 1;83;0.9983391463212091;0.7232087972133051
K_genome_minmax;Poly2D;Setting 1;84;0.9980946317518316;0.7224233317396352
K_genome_minmax;Poly2D;Setting 1;85;0.9979585340198195;0.7269995218905813
K_genome_minmax;Poly2D;Setting 1;86;0.9987705069294506;0.7292193156205178
K_genome_minmax;Poly2D;Setting 1;87;0.9989527394858735;0.7264018851171368
K_genome_minmax;Poly2D;Setting 1;88;0.9985675137020429;0.7257359469981559
K_genome_minmax;Poly2D;Setting 1;89;0.9985029249478676;0.7207157981012227
K_genome_minmax;Poly2D;Setting 1;90;0.9983183856502242;0.7170275254422512
K_genome_minmax;Poly2D;Setting 1;91;0.9986528631272029;0.718069120961683
K_genome_minmax;Poly2D;Setting 1;92;0.9984314159700308;0.7162932859777338
K_genome_minmax;Poly2D;Setting 1;93;0.9987036114340548;0.7161396079502766
K_genome_minmax;Poly2D;Setting 1;94;0.9987312923287014;0.7164469640051909
K_genome_minmax;Poly2D;Setting 1;95;0.9987405192935835;0.717812990915921
K_genome_minmax;Poly2D;Setting 1;96;0.9980946317518316;0.7137490608564989
K_genome_minmax;Poly2D;Setting 1;97;0.9985029249478676;0.7151321631036132
K_genome_minmax;Poly2D;Setting 1;98;0.998572127184484;0.7130660474011339
K_genome_minmax;Poly2D;Setting 1;99;0.9986436361623208;0.7136978348473465
K_genome_minmax;Poly2D;Setting 1;100;0.9987451327760246;0.7159517792500512
K_genome_minmax;Poly2D;Setting 2;1;0.5190751117903436;0.5152553233438486
K_genome_minmax;Poly2D;Setting 2;2;0.593715212920511;0.5650384463722398
K_genome_minmax;Poly2D;Setting 2;3;0.593719929812645;0.5758165746582544
K_genome_minmax;Poly2D;Setting 2;4;0.6134742740703005;0.5400647344900105
K_genome_minmax;Poly2D;Setting 2;5;0.7579149450010377;0.57900400893796
K_genome_minmax;Poly2D;Setting 2;6;0.8234420105281033;0.6338147344900105
K_genome_minmax;Poly2D;Setting 2;7;0.8561253561253561;0.6468766430073607
K_genome_minmax;Poly2D;Setting 2;8;0.89012943152016;0.6383165746582544
K_genome_minmax;Poly2D;Setting 2;9;0.9185793664270485;0.6735097923238695
K_genome_minmax;Poly2D;Setting 2;10;0.9504726325918379;0.6879518270241851
K_genome_minmax;Poly2D;Setting 2;11;0.9667223259938492;0.7059098974763407
K_genome_minmax;Poly2D;Setting 2;12;0.9737835135186128;0.7322637355415352
K_genome_minmax;Poly2D;Setting 2;13;0.9713661062998812;0.6913035620399579
K_genome_minmax;Poly2D;Setting 2;14;0.9684109733778608;0.6819712802313355
K_genome_minmax;Poly2D;Setting 2;15;0.968889737929473;0.6805582939011567
K_genome_minmax;Poly2D;Setting 2;16;0.9818281730533386;0.6627645241850684
K_genome_minmax;Poly2D;Setting 2;17;0.9809626233467293;0.679868230809674
K_genome_minmax;Poly2D;Setting 2;18;0.9850262259202657;0.7005865536277602
K_genome_minmax;Poly2D;Setting 2;19;0.9849012282787117;0.7074871845425867
K_genome_minmax;Poly2D;Setting 2;20;0.9894483122959944;0.7121861855941114
K_genome_minmax;Poly2D;Setting 2;21;0.9880945642535046;0.7123833464773922
K_genome_minmax;Poly2D;Setting 2;22;0.9886605913095979;0.7229643138801262
K_genome_minmax;Poly2D;Setting 2;23;0.9907407407407407;0.7107731992639327
K_genome_minmax;Poly2D;Setting 2;24;0.9898869832644667;0.7094587933753943
K_genome_minmax;Poly2D;Setting 2;25;0.9848210411124318;0.6849451235541535
K_genome_minmax;Poly2D;Setting 2;26;0.9852502782966359;0.6840907597266035
K_genome_minmax;Poly2D;Setting 2;27;0.9890615271409974;0.6784388144058886
K_genome_minmax;Poly2D;Setting 2;28;0.9914647836833267;0.683515707150368
K_genome_minmax;Poly2D;Setting 2;29;0.9886723835399333;0.6677428364879074
K_genome_minmax;Poly2D;Setting 2;30;0.9898751910341315;0.6746270373291272
K_genome_minmax;Poly2D;Setting 2;31;0.9902808437576649;0.6856023264984228
K_genome_minmax;Poly2D;Setting 2;32;0.9946817041187902;0.67536639064143
K_genome_minmax;Poly2D;Setting 2;33;0.9952760325276881;0.6706180993690851
K_genome_minmax;Poly2D;Setting 2;34;0.9944812362030905;0.6702402076761305
K_genome_minmax;Poly2D;Setting 2;35;0.9887478538140789;0.6699116062039958
K_genome_minmax;Poly2D;Setting 2;36;0.9939718118526065;0.6808376051524712
K_genome_minmax;Poly2D;Setting 2;37;0.9942100149053792;0.6811333464773922
K_genome_minmax;Poly2D;Setting 2;38;0.9923043904831984;0.6843865010515247
K_genome_minmax;Poly2D;Setting 2;39;0.9940755834795569;0.681149776550999
K_genome_minmax;Poly2D;Setting 2;40;0.9926345729325862;0.6805747239747635
K_genome_minmax;Poly2D;Setting 2;41;0.9938892662402596;0.6779623422712934
K_genome_minmax;Poly2D;Setting 2;42;0.9923326918360031;0.6794574789695058
K_genome_minmax;Poly2D;Setting 2;43;0.9938279466425162;0.6734933622502629
K_genome_minmax;Poly2D;Setting 2;44;0.9952477311748835;0.6723268270241851
K_genome_minmax;Poly2D;Setting 2;45;0.9948939642648252;0.6783895241850684
K_genome_minmax;Poly2D;Setting 2;46;0.9960142261466765;0.6803118427970558
K_genome_minmax;Poly2D;Setting 2;47;0.9941769966604403;0.679868230809674
K_genome_minmax;Poly2D;Setting 2;48;0.9943703892379389;0.680114681913775
K_genome_minmax;Poly2D;Setting 2;49;0.9960755457444199;0.6860459384858044
K_genome_minmax;Poly2D;Setting 2;50;0.9964741231297523;0.6878203864353312
K_genome_minmax;Poly2D;Setting 2;51;0.9967335521971283;0.6882968585699264
K_genome_minmax;Poly2D;Setting 2;52;0.9968656251768835;0.6823820320715037
K_genome_minmax;Poly2D;Setting 2;53;0.9969175109903586;0.6801475420609884
K_genome_minmax;Poly2D;Setting 2;54;0.9968774174072187;0.6792438880126184
K_genome_minmax;Poly2D;Setting 2;55;0.9964411048848135;0.6731154705573081
K_genome_minmax;Poly2D;Setting 2;56;0.9965448765117639;0.6734440720294427
K_genome_minmax;Poly2D;Setting 2;57;0.9959340389803966;0.6705359490010515
K_genome_minmax;Poly2D;Setting 2;58;0.9961486575724986;0.6699444663512093
K_genome_minmax;Poly2D;Setting 2;59;0.9967028923982566;0.6697308753943217
K_genome_minmax;Poly2D;Setting 2;60;0.9974623120318484;0.6695172844374343
K_genome_minmax;Poly2D;Setting 2;61;0.9952147129299447;0.6684328995793901
K_genome_minmax;Poly2D;Setting 2;62;0.9969764721420351;0.6682193086225026
K_genome_minmax;Poly2D;Setting 2;63;0.9973184468217581;0.6677428364879074
K_genome_minmax;Poly2D;Setting 2;64;0.9976698552857494;0.6650647344900105
K_genome_minmax;Poly2D;Setting 2;65;0.9978349465104432;0.664489681913775
K_genome_minmax;Poly2D;Setting 2;66;0.9978066451576385;0.6678085567823344
K_genome_minmax;Poly2D;Setting 2;67;0.9974292937869097;0.664851143533123
K_genome_minmax;Poly2D;Setting 2;68;0.9982665421407143;0.6644075315457414
K_genome_minmax;Poly2D;Setting 2;69;0.9980472066564782;0.6622716219768665
K_genome_minmax;Poly2D;Setting 2;70;0.9981745627440992;0.6624523527865405
K_genome_minmax;Poly2D;Setting 2;71;0.9981156015924227;0.6627809542586751
K_genome_minmax;Poly2D;Setting 2;72;0.9980967340238863;0.6657547975814931
K_genome_minmax;Poly2D;Setting 2;73;0.9981722042980321;0.6654426261829653
K_genome_minmax;Poly2D;Setting 2;74;0.9980023961812041;0.6655576366982123
K_genome_minmax;Poly2D;Setting 2;75;0.9979481519216619;0.6666913117770767
K_genome_minmax;Poly2D;Setting 2;76;0.9979552272598631;0.6670692034700316
K_genome_minmax;Poly2D;Setting 2;77;0.9976910813003528;0.6675128154574133
K_genome_minmax;Poly2D;Setting 2;78;0.9984764438406822;0.6721953864353312
K_genome_minmax;Poly2D;Setting 2;79;0.9985589894530292;0.6738383937960042
K_genome_minmax;Poly2D;Setting 2;80;0.9976462708250787;0.6752185199789695
K_genome_minmax;Poly2D;Setting 2;81;0.9978844738778514;0.6752678101997898
K_genome_minmax;Poly2D;Setting 2;82;0.9980330559800759;0.6755635515247108
K_genome_minmax;Poly2D;Setting 2;83;0.9981816380823003;0.6755306913774974
K_genome_minmax;Poly2D;Setting 2;84;0.9982901266013848;0.6780773527865405
K_genome_minmax;Poly2D;Setting 2;85;0.9981816380823003;0.6787674158780231
K_genome_minmax;Poly2D;Setting 2;86;0.9986816286485161;0.6776008806519453
K_genome_minmax;Poly2D;Setting 2;87;0.9982854097092507;0.6764672055730809
K_genome_minmax;Poly2D;Setting 2;88;0.9983019188317201;0.6758428627760252
K_genome_minmax;Poly2D;Setting 2;89;0.9986203090507726;0.6761714642481598
K_genome_minmax;Poly2D;Setting 2;90;0.9984858776249504;0.675070649316509
K_genome_minmax;Poly2D;Setting 2;91;0.9985637063451633;0.6768286671924291
K_genome_minmax;Poly2D;Setting 2;92;0.9985259712080904;0.6772887092534174
K_genome_minmax;Poly2D;Setting 2;93;0.99842219958114;0.6769765378548895
K_genome_minmax;Poly2D;Setting 2;94;0.9982476745721779;0.6791288774973712
K_genome_minmax;Poly2D;Setting 2;95;0.9985165374238222;0.6788167060988433
K_genome_minmax;Poly2D;Setting 2;96;0.9985118205316881;0.6810019058885384
K_genome_minmax;Poly2D;Setting 2;97;0.9985424803305598;0.679621779705573
K_genome_minmax;Poly2D;Setting 2;98;0.9988962472406181;0.6795724894847529
K_genome_minmax;Poly2D;Setting 2;99;0.9986745533103148;0.6796710699263933
K_genome_minmax;Poly2D;Setting 2;100;0.9987830418293995;0.6787674158780231
K_genome_minmax;Poly2D;Setting 3;1;0.5134558172279882;0.5129249166134412
K_genome_minmax;Poly2D;Setting 3;2;0.5683918879022551;0.6141420055354482
K_genome_minmax;Poly2D;Setting 3;3;0.5847523448322849;0.6207242211340571
K_genome_minmax;Poly2D;Setting 3;4;0.6231417346081348;0.5792970690511674
K_genome_minmax;Poly2D;Setting 3;5;0.7758771830218245;0.6140710382513661
K_genome_minmax;Poly2D;Setting 3;6;0.8209638225876048;0.6352192889078134
K_genome_minmax;Poly2D;Setting 3;7;0.8686053641586992;0.6722464693776169
K_genome_minmax;Poly2D;Setting 3;8;0.9006585969613699;0.7296590021999858
K_genome_minmax;Poly2D;Setting 3;9;0.922458156382713;0.7511088638137818
K_genome_minmax;Poly2D;Setting 3;10;0.9408625349169941;0.729179973032432
K_genome_minmax;Poly2D;Setting 3;11;0.9645652124542956;0.6541320701156768
K_genome_minmax;Poly2D;Setting 3;12;0.9633933640678582;0.6264903129657229
K_genome_minmax;Poly2D;Setting 3;13;0.9740172143619558;0.6507611241217799
K_genome_minmax;Poly2D;Setting 3;14;0.975511548157064;0.6535288482009793
K_genome_minmax;Poly2D;Setting 3;15;0.9752163150364499;0.6139468455042225
K_genome_minmax;Poly2D;Setting 3;16;0.98503849385688;0.6252838691363282
K_genome_minmax;Poly2D;Setting 3;17;0.9809983421524765;0.6329660776382088
K_genome_minmax;Poly2D;Setting 3;18;0.9843367474394205;0.6789883613654105
K_genome_minmax;Poly2D;Setting 3;19;0.9847319056162424;0.6770012774111135
K_genome_minmax;Poly2D;Setting 3;20;0.9887425340085845;0.6161823149528067
K_genome_minmax;Poly2D;Setting 3;21;0.9880339745191107;0.6044549712582499
K_genome_minmax;Poly2D;Setting 3;22;0.988787954488679;0.6360176708537364
K_genome_minmax;Poly2D;Setting 3;23;0.9926441532486998;0.6512933787523951
K_genome_minmax;Poly2D;Setting 3;24;0.9904435309881225;0.6487740401674829
K_genome_minmax;Poly2D;Setting 3;25;0.9893171030817796;0.6454385778156271
K_genome_minmax;Poly2D;Setting 3;26;0.9881361705993232;0.6490579093038109
K_genome_minmax;Poly2D;Setting 3;27;0.9894601775940771;0.6496966148605493
K_genome_minmax;Poly2D;Setting 3;28;0.9901710081075557;0.6481175927897239
K_genome_minmax;Poly2D;Setting 3;29;0.9922830604319488;0.6251419345681641
K_genome_minmax;Poly2D;Setting 3;30;0.9941816364998978;0.6463966361507345
K_genome_minmax;Poly2D;Setting 3;31;0.9940748983716758;0.6436821375345966
K_genome_minmax;Poly2D;Setting 3;32;0.9935026003224854;0.6186661698956781
K_genome_minmax;Poly2D;Setting 3;33;0.9953534848863352;0.6217177631112057
K_genome_minmax;Poly2D;Setting 3;34;0.9962414552721822;0.6335338159108651
K_genome_minmax;Poly2D;Setting 3;35;0.9925623963845298;0.627856433184302
K_genome_minmax;Poly2D;Setting 3;36;0.9945313741966253;0.637987012987013
K_genome_minmax;Poly2D;Setting 3;37;0.9949515136374991;0.6374370165353772
K_genome_minmax;Poly2D;Setting 3;38;0.9941589262598506;0.6356096089702648
K_genome_minmax;Poly2D;Setting 3;39;0.9964254082165649;0.6385015257966078
K_genome_minmax;Poly2D;Setting 3;40;0.9957213907751005;0.6409321552764176
K_genome_minmax;Poly2D;Setting 3;41;0.9955306247587037;0.6271822439855227
K_genome_minmax;Poly2D;Setting 3;42;0.9948970090613858;0.6246629054006103
K_genome_minmax;Poly2D;Setting 3;43;0.996102922807894;0.6196419700518061
K_genome_minmax;Poly2D;Setting 3;44;0.995503372470647;0.6192693918103754
K_genome_minmax;Poly2D;Setting 3;45;0.9953012513342266;0.6237225888865233
K_genome_minmax;Poly2D;Setting 3;46;0.9949901210455795;0.6248048399687745
K_genome_minmax;Poly2D;Setting 3;47;0.9959030726954784;0.6323451139024909
K_genome_minmax;Poly2D;Setting 3;48;0.9964254082165649;0.6338176850471933
K_genome_minmax;Poly2D;Setting 3;49;0.9964390343605932;0.6344209069618906
K_genome_minmax;Poly2D;Setting 3;50;0.9968160243453773;0.6235096870342771
K_genome_minmax;Poly2D;Setting 3;51;0.9969568278336702;0.6275548222269534
K_genome_minmax;Poly2D;Setting 3;52;0.9962278291281539;0.623048399687744
K_genome_minmax;Poly2D;Setting 3;53;0.9959257829355256;0.6260999929032716
K_genome_minmax;Poly2D;Setting 3;54;0.996046147207776;0.6241306507699951
K_genome_minmax;Poly2D;Setting 3;55;0.9958644652873981;0.6130774962742176
K_genome_minmax;Poly2D;Setting 3;56;0.9962936888242909;0.6137694272940175
K_genome_minmax;Poly2D;Setting 3;57;0.9971271546340245;0.6166613441203606
K_genome_minmax;Poly2D;Setting 3;58;0.9969636409056843;0.6167677950464836
K_genome_minmax;Poly2D;Setting 3;59;0.9976563032271251;0.6124387907174793
K_genome_minmax;Poly2D;Setting 3;60;0.9964776417686735;0.6096355829962388
K_genome_minmax;Poly2D;Setting 3;61;0.9970317716258261;0.6133436235895252
K_genome_minmax;Poly2D;Setting 3;62;0.9969273045216088;0.6199790646511958
K_genome_minmax;Poly2D;Setting 3;63;0.9961233620239366;0.6192339081683345
K_genome_minmax;Poly2D;Setting 3;64;0.9970658369858969;0.6183823007593499
K_genome_minmax;Poly2D;Setting 3;65;0.9971703040901142;0.6085888155560286
K_genome_minmax;Poly2D;Setting 3;66;0.9975972566030022;0.6085888155560286
K_genome_minmax;Poly2D;Setting 3;67;0.9974859764267708;0.6170516641828117
K_genome_minmax;Poly2D;Setting 3;68;0.998076442667999;0.6183645589383294
K_genome_minmax;Poly2D;Setting 3;69;0.997229350714237;0.6199613228301752
K_genome_minmax;Poly2D;Setting 3;70;0.9972861263143551;0.6200322901142573
K_genome_minmax;Poly2D;Setting 3;71;0.997756228283333;0.6211145411965084
K_genome_minmax;Poly2D;Setting 3;72;0.9972815842663457;0.6230661415087644
K_genome_minmax;Poly2D;Setting 3;73;0.9975291258828606;0.6230306578667235
K_genome_minmax;Poly2D;Setting 3;74;0.997994685803829;0.6248580654318359
K_genome_minmax;Poly2D;Setting 3;75;0.9980083119478573;0.6244322617273437
K_genome_minmax;Poly2D;Setting 3;76;0.998126405196103;0.6217532467532467
K_genome_minmax;Poly2D;Setting 3;77;0.9979197420116731;0.6219661486054928
K_genome_minmax;Poly2D;Setting 3;78;0.9967842300093112;0.6196774536938472
K_genome_minmax;Poly2D;Setting 3;79;0.9982921899484477;0.6179210134128167
K_genome_minmax;Poly2D;Setting 3;80;0.9982286012763155;0.6180806898020013
K_genome_minmax;Poly2D;Setting 3;81;0.9980514614039471;0.6154371584699454
K_genome_minmax;Poly2D;Setting 3;82;0.998264937660391;0.6155081257540274
K_genome_minmax;Poly2D;Setting 3;83;0.9980537324279518;0.6132549144844227
K_genome_minmax;Poly2D;Setting 3;84;0.9981604705561737;0.6129355617060535
K_genome_minmax;Poly2D;Setting 3;85;0.9979628914677628;0.6162532822368888
K_genome_minmax;Poly2D;Setting 3;86;0.9986396566211705;0.6182403661911859
K_genome_minmax;Poly2D;Setting 3;87;0.9982172461562919;0.6145145837768788
K_genome_minmax;Poly2D;Setting 3;88;0.9984261803647264;0.6188081044638422
K_genome_minmax;Poly2D;Setting 3;89;0.998512479276906;0.6197484209779291
K_genome_minmax;Poly2D;Setting 3;90;0.9986237594531374;0.6221613086367185
K_genome_minmax;Poly2D;Setting 3;91;0.9983307973565281;0.6226225959832516
K_genome_minmax;Poly2D;Setting 3;92;0.9983694047646083;0.6220548577105954
K_genome_minmax;Poly2D;Setting 3;93;0.9985215633729249;0.6224451777730466
K_genome_minmax;Poly2D;Setting 3;94;0.9985783389730429;0.6216290540061031
K_genome_minmax;Poly2D;Setting 3;95;0.9985669838530193;0.6201387410403804
K_genome_minmax;Poly2D;Setting 3;96;0.9982104330842777;0.6207597047760982
K_genome_minmax;Poly2D;Setting 3;97;0.9986646378852224;0.6214516357958981
K_genome_minmax;Poly2D;Setting 3;98;0.998675993005246;0.623119366971826
K_genome_minmax;Poly2D;Setting 3;99;0.9988440487815956;0.6262596692924562
K_genome_minmax;Poly2D;Setting 3;100;0.9987214134853405;0.6261177347242921
K_genome_minmax;Poly2D;Setting 4;1;0.5227739857351024;0.5228061868686869
K_genome_minmax;Poly2D;Setting 4;2;0.5774330853593067;0.646227904040404
K_genome_minmax;Poly2D;Setting 4;3;0.5502147403942019;0.6817392676767677
K_genome_minmax;Poly2D;Setting 4;4;0.6275366209065112;0.5844381313131313
K_genome_minmax;Poly2D;Setting 4;5;0.8049198558171639;0.5138099747474747
K_genome_minmax;Poly2D;Setting 4;6;0.9000728583480329;0.598800505050505
K_genome_minmax;Poly2D;Setting 4;7;0.907933890635785;0.627761994949495
K_genome_minmax;Poly2D;Setting 4;8;0.9234795613160518;0.6681660353535354
K_genome_minmax;Poly2D;Setting 4;9;0.9583672060740854;0.7400568181818181
K_genome_minmax;Poly2D;Setting 4;10;0.9667957665465143;0.7197758838383839
K_genome_minmax;Poly2D;Setting 4;11;0.9806005061737864;0.6605113636363636
K_genome_minmax;Poly2D;Setting 4;12;0.9811603650586701;0.6627209595959596
K_genome_minmax;Poly2D;Setting 4;13;0.9842127463762559;0.684738005050505
K_genome_minmax;Poly2D;Setting 4;14;0.9846959122632104;0.6611426767676767
K_genome_minmax;Poly2D;Setting 4;15;0.9845655341667305;0.6518308080808081
K_genome_minmax;Poly2D;Setting 4;16;0.989374185136897;0.6330492424242424
K_genome_minmax;Poly2D;Setting 4;17;0.9841590612777054;0.661300505050505
K_genome_minmax;Poly2D;Setting 4;18;0.9891747833422808;0.719854797979798
K_genome_minmax;Poly2D;Setting 4;19;0.9897116343277859;0.7152777777777778
K_genome_minmax;Poly2D;Setting 4;20;0.9915445969782959;0.6905776515151515
K_genome_minmax;Poly2D;Setting 4;21;0.9898880282230232;0.6475694444444444
K_genome_minmax;Poly2D;Setting 4;22;0.9925952910499272;0.6489109848484849
K_genome_minmax;Poly2D;Setting 4;23;0.994980443285528;0.6412563131313131
K_genome_minmax;Poly2D;Setting 4;24;0.9945816396962958;0.6353377525252526
K_genome_minmax;Poly2D;Setting 4;25;0.9932701894317049;0.6613794191919191
K_genome_minmax;Poly2D;Setting 4;26;0.9933085359306695;0.6624842171717171
K_genome_minmax;Poly2D;Setting 4;27;0.9894202009356545;0.6639046717171717
K_genome_minmax;Poly2D;Setting 4;28;0.9935692921236291;0.6692708333333333
K_genome_minmax;Poly2D;Setting 4;29;0.9955096249712401;0.663510101010101
K_genome_minmax;Poly2D;Setting 4;30;0.9965296418436996;0.648989898989899
K_genome_minmax;Poly2D;Setting 4;31;0.9964452795459775;0.6509627525252526
K_genome_minmax;Poly2D;Setting 4;32;0.9937917018176241;0.6505681818181819
K_genome_minmax;Poly2D;Setting 4;33;0.9972428867244421;0.6650094696969697
K_genome_minmax;Poly2D;Setting 4;34;0.997135516527341;0.6676925505050505
K_genome_minmax;Poly2D;Setting 4;35;0.9961845233530179;0.6738478535353536
K_genome_minmax;Poly2D;Setting 4;36;0.9930017639389523;0.6714015151515151
K_genome_minmax;Poly2D;Setting 4;37;0.9921197944627655;0.6714015151515151
K_genome_minmax;Poly2D;Setting 4;38;0.9960541452565381;0.6803977272727273
K_genome_minmax;Poly2D;Setting 4;39;0.9968977682337603;0.686947601010101
K_genome_minmax;Poly2D;Setting 4;40;0.9962535470511542;0.6852114898989898
K_genome_minmax;Poly2D;Setting 4;41;0.9964682874453562;0.6733743686868687
K_genome_minmax;Poly2D;Setting 4;42;0.9960694838561239;0.6767676767676767
K_genome_minmax;Poly2D;Setting 4;43;0.9967750594370733;0.6777146464646464
K_genome_minmax;Poly2D;Setting 4;44;0.9962688856507401;0.6766887626262627
K_genome_minmax;Poly2D;Setting 4;45;0.9973195797223714;0.6832386363636364
K_genome_minmax;Poly2D;Setting 4;46;0.9976646982130531;0.6826862373737373
K_genome_minmax;Poly2D;Setting 4;47;0.9979177851062198;0.6808712121212122
K_genome_minmax;Poly2D;Setting 4;48;0.9980098167037349;0.6800820707070707
K_genome_minmax;Poly2D;Setting 4;49;0.9979791395045632;0.6738478535353536
K_genome_minmax;Poly2D;Setting 4;50;0.99778740700974;0.6732954545454546
K_genome_minmax;Poly2D;Setting 4;51;0.9979714702047703;0.6757417929292929
K_genome_minmax;Poly2D;Setting 4;52;0.9973886034205077;0.6747159090909092
K_genome_minmax;Poly2D;Setting 4;53;0.9973502569215431;0.6760574494949495
K_genome_minmax;Poly2D;Setting 4;54;0.9979791395045632;0.6728219696969697
K_genome_minmax;Poly2D;Setting 4;55;0.9983165886954521;0.6736900252525253
K_genome_minmax;Poly2D;Setting 4;56;0.9981785412991794;0.6659564393939394
K_genome_minmax;Poly2D;Setting 4;57;0.997894777206841;0.6614583333333333
K_genome_minmax;Poly2D;Setting 4;58;0.9980328246031137;0.6616950757575757
K_genome_minmax;Poly2D;Setting 4;59;0.9978334228084976;0.659011994949495
K_genome_minmax;Poly2D;Setting 4;60;0.9984009509931743;0.6605902777777778
K_genome_minmax;Poly2D;Setting 4;61;0.997894777206841;0.6578282828282829
K_genome_minmax;Poly2D;Setting 4;62;0.9980941790014571;0.6603535353535354
K_genome_minmax;Poly2D;Setting 4;63;0.9987384001840632;0.6654829545454546
K_genome_minmax;Poly2D;Setting 4;64;0.9987077229848915;0.6647727272727273
K_genome_minmax;Poly2D;Setting 4;65;0.9986310299869622;0.6594065656565656
K_genome_minmax;Poly2D;Setting 4;66;0.9987384001840632;0.6581439393939394
K_genome_minmax;Poly2D;Setting 4;67;0.9986003527877905;0.6704545454545454
K_genome_minmax;Poly2D;Setting 4;68;0.9988381010813713;0.663510101010101
K_genome_minmax;Poly2D;Setting 4;69;0.9986847150855127;0.6633522727272727
K_genome_minmax;Poly2D;Setting 4;70;0.9986233606871693;0.6631155303030303
K_genome_minmax;Poly2D;Setting 4;71;0.998654037886341;0.6621685606060606
K_genome_minmax;Poly2D;Setting 4;72;0.9988534396809571;0.6638257575757576
K_genome_minmax;Poly2D;Setting 4;73;0.9988304317815784;0.6625631313131313
K_genome_minmax;Poly2D;Setting 4;74;0.9988304317815784;0.6599589646464646
K_genome_minmax;Poly2D;Setting 4;75;0.9988150931819925;0.661300505050505
K_genome_minmax;Poly2D;Setting 4;76;0.9987920852826137;0.6582228535353536
K_genome_minmax;Poly2D;Setting 4;77;0.9988074238821996;0.6577493686868687
K_genome_minmax;Poly2D;Setting 4;78;0.9987920852826137;0.6582228535353536
K_genome_minmax;Poly2D;Setting 4;79;0.9988381010813713;0.6569602272727273
K_genome_minmax;Poly2D;Setting 4;80;0.9989914870772298;0.655697601010101
K_genome_minmax;Poly2D;Setting 4;81;0.9988994554797147;0.6559343434343434
K_genome_minmax;Poly2D;Setting 4;82;0.9989454712784723;0.6567234848484849
K_genome_minmax;Poly2D;Setting 4;83;0.9990068256768158;0.6549873737373737
K_genome_minmax;Poly2D;Setting 4;84;0.9989454712784723;0.6552241161616161
K_genome_minmax;Poly2D;Setting 4;85;0.9990375028759875;0.6504892676767677
K_genome_minmax;Poly2D;Setting 4;86;0.9990528414755733;0.6548295454545454
K_genome_minmax;Poly2D;Setting 4;87;0.9990528414755733;0.6493844696969697
K_genome_minmax;Poly2D;Setting 4;88;0.9992829204693612;0.6492266414141414
K_genome_minmax;Poly2D;Setting 4;89;0.9992829204693612;0.6486742424242424
K_genome_minmax;Poly2D;Setting 4;90;0.9993289362681187;0.6503314393939394
K_genome_minmax;Poly2D;Setting 4;91;0.9990068256768158;0.6467013888888888
K_genome_minmax;Poly2D;Setting 4;92;0.999190888871846;0.6476483585858586
K_genome_minmax;Poly2D;Setting 4;93;0.9992215660710178;0.6477272727272727
K_genome_minmax;Poly2D;Setting 4;94;0.9992369046706036;0.6474116161616161
K_genome_minmax;Poly2D;Setting 4;95;0.9992062274714318;0.6440972222222222
K_genome_minmax;Poly2D;Setting 4;96;0.999190888871846;0.6452020202020202
K_genome_minmax;Poly2D;Setting 4;97;0.9992062274714318;0.6435448232323233
K_genome_minmax;Poly2D;Setting 4;98;0.9992369046706036;0.6445707070707071
K_genome_minmax;Poly2D;Setting 4;99;0.9992829204693612;0.6448863636363636
K_genome_minmax;Poly2D;Setting 4;100;0.9992829204693612;0.6472537878787878
K_genome_minmax;Kronecker;Setting 1;1;0.5267466644521951;0.5582610477426405
K_genome_minmax;Kronecker;Setting 1;2;0.5923895993651849;0.5848302711563418
K_genome_minmax;Kronecker;Setting 1;3;0.6018126372511026;0.5746362953350181
K_genome_minmax;Kronecker;Setting 1;4;0.6073857240399343;0.5704357625845229
K_genome_minmax;Kronecker;Setting 1;5;0.7270871394563472;0.6363977870364046
K_genome_minmax;Kronecker;Setting 1;6;0.8222702024396096;0.6872993647974865
K_genome_minmax;Kronecker;Setting 1;7;0.868252781929912;0.6932074311863944
K_genome_minmax;Kronecker;Setting 1;8;0.8856271568030412;0.6548049996584933
K_genome_minmax;Kronecker;Setting 1;9;0.9245165070401742;0.6924561163854928
K_genome_minmax;Kronecker;Setting 1;10;0.9454086622746314;0.7050577146369783
K_genome_minmax;Kronecker;Setting 1;11;0.9664761298418498;0.7344614438904447
K_genome_minmax;Kronecker;Setting 1;12;0.9680931554374504;0.7434259954921112
K_genome_minmax;Kronecker;Setting 1;13;0.9685383564930152;0.7262652824260638
K_genome_minmax;Kronecker;Setting 1;14;0.9728658030227537;0.7203572160371559
K_genome_minmax;Kronecker;Setting 1;15;0.9805864658879109;0.7154224438221433
K_genome_minmax;Kronecker;Setting 1;16;0.9810432006495783;0.7118024725087084
K_genome_minmax;Kronecker;Setting 1;17;0.9856589898318847;0.7008913325592514
K_genome_minmax;Kronecker;Setting 1;18;0.984436416984997;0.6978519226828769
K_genome_minmax;Kronecker;Setting 1;19;0.9865009503773828;0.7292022402841336
K_genome_minmax;Kronecker;Setting 1;20;0.9873290704755577;0.7394815927873779
K_genome_minmax;Kronecker;Setting 1;21;0.9883671040248021;0.7372788743938256
